	tSNE1	tSNE2
k141_11753	30.446243	-5.445719
k141_27267	-25.088966	-61.39096
k141_22490	31.988806	-46.388878
k141_3740	23.259718	24.383339
k141_22492	33.297424	46.948902
k141_27268	21.229015	-1.9782555
k141_7387	-4.3639436	-47.212627
k141_18965	-23.213219	66.01235
k141_14816	49.376976	43.40748
k141_11757	-14.535889	61.495213
k141_18966	20.990599	23.932568
k141_7389	34.692398	47.25763
k141_3743	20.877785	-7.455212
k141_11758	13.340302	-25.28482
k141_7390	17.31852	-0.2117422
k141_27276	-26.632256	-58.183926
k141_3744	25.597517	37.560627
k141_22497	31.730913	14.980289
k141_7392	-30.407759	11.116415
k141_14823	9.972749	22.903265
k141_3746	-24.19943	12.495505
k141_18972	34.798008	-0.9799184
k141_18974	12.40913	-33.92823
k141_7394	35.6496	3.949403
k141_14824	-31.259237	25.35016
k141_18976	19.287117	30.065708
k141_22504	33.378525	-52.66775
k141_3752	24.51496	9.362726
k141_7397	-1.1453407	-26.663479
k141_18977	18.017578	2.883913
k141_14827	-8.150267	6.5794573
k141_7399	-52.56328	12.049622
k141_14828	-1.9587032	-34.191563
k141_7401	-25.990793	23.18894
k141_14832	-28.301819	23.142056
k141_18983	-35.010616	23.182434
k141_3763	27.822666	1.1491858
k141_3764	10.712924	-4.291383
k141_27277	40.159863	14.836093
k141_7405	-23.857616	26.653904
k141_27278	-42.792953	12.275439
k141_22509	-15.02005	70.12425
k141_7406	-28.839447	12.903259
k141_14834	-35.60918	14.869963
k141_22510	-6.6003375	68.32705
k141_3767	28.658371	-48.348747
k141_7409	16.435726	-47.80639
k141_22511	11.009733	6.3510222
k141_18984	-16.982191	57.650352
k141_3768	-14.46563	55.139812
k141_27284	10.007619	-16.171392
k141_18985	26.037216	-47.246773
k141_27285	-33.986412	33.01226
k141_22513	-42.522007	8.29619
k141_3770	-39.705498	12.076101
k141_7414	-42.434708	21.619976
k141_14836	-10.813635	-68.4523
k141_18988	37.789658	25.54237
k141_11765	-21.767305	64.40438
k141_27288	-14.363373	52.765064
k141_18989	-41.36191	-45.71672
k141_11768	24.158741	25.75198
k141_7417	-45.649464	-43.767857
k141_14842	6.531996	-16.037426
k141_27293	3.9464326	28.780922
k141_18991	49.93842	15.745344
k141_7418	-10.8881645	-10.567511
k141_14843	-11.438755	-54.812656
k141_22522	-3.800225	-28.471636
k141_11770	-6.656691	1.7873137
k141_14845	21.099718	-19.74149
k141_7422	-20.096714	-61.794533
k141_22527	4.7537594	-38.98608
k141_27295	-42.886795	24.567797
k141_7425	-9.387456	-52.49389
k141_19002	7.042196	14.551417
k141_7426	3.7563167	-22.531399
k141_3771	-50.456024	-40.65995
k141_22529	-49.43525	8.634974
k141_7427	-1.2370268	-42.176224
k141_11777	-35.748642	19.21672
k141_19006	25.600601	-42.961903
k141_7428	-1.2813305	-43.523674
k141_27297	-27.129124	-5.2170177
k141_3773	-5.430553	-14.222165
k141_14853	30.276783	-52.44026
k141_19007	-42.687393	30.087381
k141_3777	2.0447676	48.412975
k141_22532	-21.508919	65.062904
k141_7435	-49.522522	-45.653263
k141_3780	-2.794053	-3.1258762
k141_7437	-2.000162	50.806408
k141_11783	38.33354	-4.543524
k141_7439	-0.14603786	-46.857304
k141_27304	44.88688	29.86358
k141_14857	17.981909	-17.194468
k141_3783	-43.615997	-38.765385
k141_22533	-8.922188	-14.51593
k141_7441	21.049196	44.778057
k141_27306	3.3868437	-21.37108
k141_19009	8.6486635	-34.260994
k141_7444	9.503644	-21.658987
k141_22535	-14.3817	0.12942824
k141_14861	-13.988927	-55.95878
k141_3785	13.11958	-18.905214
k141_11786	-49.966007	24.814537
k141_19010	1.2622755	-9.131372
k141_14863	-28.66053	-62.573437
k141_3788	12.062834	10.472308
k141_19012	28.905725	2.983457
k141_11790	-3.0927608	67.942
k141_7445	16.96615	-53.8391
k141_14865	29.417862	30.711693
k141_22537	43.134853	42.085754
k141_11792	0.555466	47.830032
k141_7449	-42.86402	6.691136
k141_3790	-39.925762	26.005306
k141_3791	0.82476115	11.782477
k141_22540	18.917248	33.077877
k141_19018	-42.01241	5.8416224
k141_27307	44.463726	21.116173
k141_19020	-6.256682	50.061195
k141_27308	17.435728	-5.6321235
k141_14867	-13.361941	-59.146976
k141_22542	-4.524735	68.74117
k141_11801	-38.68161	9.007999
k141_3797	-33.408947	7.094717
k141_27309	-16.953014	2.1433501
k141_7450	36.716465	14.210917
k141_19021	17.513584	-5.2224083
k141_22543	12.861421	25.181175
k141_27310	-14.302839	-7.385758
k141_11802	1.4818914	-39.274094
k141_7452	-46.946003	13.632441
k141_27311	12.224274	-21.464775
k141_7453	-32.055714	30.643
k141_3801	44.86264	47.61496
k141_11807	27.469389	-55.742664
k141_3805	20.04421	-52.682667
k141_27315	5.08658	25.33364
k141_3807	27.74328	37.487175
k141_27317	6.0035667	5.397988
k141_27318	4.2420487	21.840849
k141_22554	-5.3119516	7.0504193
k141_3811	-12.5387	-8.747675
k141_7461	-20.933546	60.556183
k141_11813	13.636661	-20.490225
k141_3814	48.66702	13.676875
k141_22559	-24.220493	-3.8325067
k141_19027	7.823943	-32.965084
k141_22560	-11.28407	-56.21623
k141_11815	-12.354997	71.37755
k141_7465	-40.62367	-46.00563
k141_27326	42.28547	32.70592
k141_3819	17.9136	33.467957
k141_14868	-34.091064	18.324602
k141_19035	-11.427684	-54.62415
k141_27328	35.22266	30.860613
k141_14873	-22.759346	-62.71949
k141_7466	-10.77273	19.0284
k141_7470	-7.0279307	11.610971
k141_19043	-8.180942	-15.254967
k141_27337	21.418028	-47.910034
k141_7471	-7.041927	21.998938
k141_14876	10.531537	-20.723026
k141_27339	34.050106	37.64488
k141_27341	-38.904087	33.634304
k141_14879	-24.347631	3.2918859
k141_7475	-21.908442	-0.5850361
k141_11816	-46.128994	23.158236
k141_27343	6.645978	-13.912778
k141_19053	19.069218	-38.75281
k141_19054	-30.574665	2.4854474
k141_27345	-24.51708	-64.12106
k141_19057	21.7592	-2.9139717
k141_7481	-24.111675	11.946282
k141_27349	14.920087	21.381071
k141_7482	-2.752942	-14.247189
k141_19058	-7.0890946	71.9705
k141_27351	25.468384	-26.116127
k141_7483	21.775822	-45.343006
k141_27353	14.494743	18.293829
k141_19061	-25.229506	-3.3301027
k141_22561	-5.024562	-49.97814
k141_19062	-29.022692	-63.04767
k141_7487	22.072836	11.140125
k141_19063	18.96952	-26.616072
k141_7488	-7.752341	-18.501097
k141_22564	30.908422	-49.090683
k141_14880	17.439173	-18.596447
k141_11817	38.745884	12.791155
k141_27359	46.564598	41.83788
k141_11818	34.601	50.270977
k141_19067	-27.831745	20.091364
k141_27361	-21.537153	-67.41553
k141_7492	-21.989935	21.344675
k141_27362	22.897928	-42.615284
k141_22568	-10.653016	49.964146
k141_14885	-13.838606	-50.894012
k141_19071	15.954893	-15.356475
k141_11821	-19.464039	62.03507
k141_19072	25.960949	-40.09312
k141_22573	28.286058	48.22381
k141_19073	29.084183	-39.6192
k141_22575	4.1915	-33.36472
k141_7497	45.95538	39.895645
k141_19076	13.403586	31.916824
k141_14894	-0.98593676	1.6789275
k141_22577	14.117428	-51.776775
k141_14898	20.942137	2.7365754
k141_22578	-4.411823	-11.476721
k141_19078	47.501602	36.934357
k141_14902	-30.413736	-56.91144
k141_27377	-49.7947	23.382858
k141_19079	-3.910159	68.29929
k141_27380	-25.930084	-61.42223
k141_19080	-17.89501	-11.259296
k141_7500	42.50089	22.2406
k141_11822	-23.0599	65.440254
k141_14903	-18.018349	-12.963801
k141_11824	28.742893	-28.377665
k141_14907	-28.209885	-57.664497
k141_7501	-51.415646	-42.30005
k141_11826	20.114176	14.528934
k141_19084	-19.197868	9.845077
k141_22585	-47.58311	19.337782
k141_14909	-30.476305	1.1142449
k141_19085	-1.779705	60.35099
k141_11829	0.61344445	-9.822124
k141_19086	-7.8256154	50.90229
k141_27388	-53.98732	-35.77147
k141_7505	-43.13545	-40.25609
k141_7506	-12.753243	-32.875874
k141_19087	42.186222	44.118217
k141_27389	-27.737385	12.605914
k141_7509	-23.143702	-64.464584
k141_14918	-30.421751	-56.223495
k141_27392	-15.240358	-38.99975
k141_11833	33.139755	16.713942
k141_27394	10.592846	5.8294563
k141_7511	-40.64152	7.0931892
k141_22591	11.96554	-37.76266
k141_19088	22.730482	-50.24771
k141_7512	-3.0807793	-26.382254
k141_22593	16.180664	17.343489
k141_27397	-3.0919714	-12.550447
k141_19089	-46.57969	-37.320843
k141_22594	-27.090258	-63.869183
k141_7513	30.366106	15.750292
k141_14924	-47.481846	25.921555
k141_22596	19.850359	16.753363
k141_7516	-8.950535	4.251299
k141_11834	-51.544632	-39.779114
k141_27398	-51.20132	-30.929571
k141_7517	-0.9963667	49.543747
k141_22599	20.68617	-49.238758
k141_14929	-38.149284	-34.0639
k141_7519	-23.876343	15.587091
k141_19097	-0.51785517	2.4357655
k141_22604	14.246577	33.55123
k141_14932	-43.857124	-45.338123
k141_27405	-7.7574787	-20.350565
k141_7520	-0.5769905	29.580305
k141_19102	-26.349682	-64.003944
k141_14934	36.973644	42.21812
k141_7521	27.999006	44.620457
k141_22608	15.287107	7.7995696
k141_27408	-16.941553	10.344832
k141_19105	25.17152	-45.103687
k141_27410	22.152388	6.11318
k141_14938	-47.98932	-35.09698
k141_7525	19.538658	-2.096603
k141_14939	13.528623	0.091944516
k141_11847	40.83462	18.613392
k141_7527	4.661555	-23.70371
k141_27413	17.636055	-9.921353
k141_22616	23.129599	-47.86899
k141_14941	24.668537	5.4955177
k141_19115	-30.024359	-62.47174
k141_7530	-1.7115052	-46.782703
k141_14942	7.7046485	-4.433425
k141_14943	19.735565	18.274183
k141_19118	-43.421085	20.594023
k141_22617	48.40449	32.015812
k141_7531	29.955778	-2.2761214
k141_14944	31.152851	1.2960473
k141_11849	49.478264	40.787655
k141_22620	-44.788445	12.454313
k141_19122	-6.1508093	-20.250408
k141_14945	32.12855	33.509285
k141_22622	29.237902	-50.2016
k141_27415	-17.812998	59.57978
k141_19124	0.7036305	66.664764
k141_22623	13.663374	-4.846726
k141_14947	-18.1978	6.9865656
k141_7532	-48.927475	-38.977924
k141_27418	8.082523	24.096584
k141_19125	35.690197	14.233605
k141_19127	-3.0029306	-23.197752
k141_14948	27.408049	-1.1390877
k141_7538	-6.943731	9.101775
k141_19129	-50.189922	-31.131308
k141_19131	23.680588	-40.123024
k141_19132	-1.0889279	-18.011312
k141_19133	15.942061	20.285225
k141_27419	39.420643	13.400837
k141_27421	-9.058994	57.95331
k141_14949	17.174887	-17.03097
k141_27422	-23.724043	17.116438
k141_27425	12.116031	29.539906
k141_27426	-31.528732	18.27751
k141_14955	30.267185	-54.11161
k141_27427	-10.721005	17.096186
k141_19139	-13.481263	17.523474
k141_22629	-13.844847	71.06747
k141_14963	-47.49177	-32.061764
k141_27429	27.224304	-2.5062838
k141_19144	-10.760817	-5.802522
k141_19146	-3.934381	-28.605295
k141_27434	-3.408404	-27.794567
k141_14964	1.6863325	-49.69879
k141_22631	-48.697487	23.720318
k141_19147	-1.2877754	-19.317036
k141_27436	25.26471	42.49208
k141_22632	5.133778	26.84089
k141_19148	16.395615	-45.69889
k141_14968	7.5794005	5.9986935
k141_19150	16.059483	-27.26336
k141_14970	7.3244095	25.340597
k141_22636	-8.919947	-24.416786
k141_22637	-13.408436	57.67254
k141_14971	-5.3965826	23.476112
k141_19157	9.838443	-11.4009905
k141_7541	49.917023	4.8493214
k141_22644	40.50365	43.62247
k141_19165	20.842596	-26.966333
k141_27439	-17.722572	62.57913
k141_22648	-31.520264	-58.67407
k141_19168	1.3131529	-30.921148
k141_19171	10.077885	-12.318828
k141_7545	-49.474403	23.287039
k141_27440	49.375423	37.24226
k141_14974	55.81984	4.797269
k141_22654	32.869614	4.4243083
k141_19177	14.869265	13.483516
k141_7552	-11.984212	-23.560202
k141_22660	-45.36858	22.10993
k141_7554	-19.309889	62.65641
k141_19183	-1.7113668	57.306705
k141_14977	-46.858036	-43.523655
k141_27447	39.873325	15.52099
k141_19190	-28.545406	-1.343226
k141_7559	1.2882067	-31.438803
k141_19191	-29.810131	27.118902
k141_27448	14.917247	-9.781558
k141_22661	32.177483	7.13813
k141_14979	21.02889	-1.3599224
k141_27450	-41.22449	26.179873
k141_22664	12.10716	-42.769154
k141_19195	22.365993	-54.371292
k141_27454	15.13899	14.866702
k141_22668	21.545849	42.547054
k141_3822	41.083714	0.5142831
k141_27457	-30.674707	-54.284916
k141_19197	-18.550783	-1.0209546
k141_14991	50.182636	43.091072
k141_19198	-17.077984	-51.83065
k141_27462	9.785785	-22.863354
k141_3828	0.5656455	-1.7562585
k141_19199	-37.41187	-41.06293
k141_14992	22.514227	-31.549473
k141_19200	-9.589104	-23.144583
k141_14993	16.20808	14.402239
k141_27464	38.453033	26.795183
k141_3832	-39.799583	12.308144
k141_19207	39.805504	32.123642
k141_7560	-10.496648	18.45182
k141_27471	-50.06895	-27.22304
k141_7561	0.2209974	-0.11810322
k141_7562	22.977306	-50.098232
k141_27472	-53.133606	-33.87756
k141_19218	-16.230515	-26.076488
k141_27474	10.502125	11.659101
k141_19219	19.568338	-12.857914
k141_3833	43.27228	19.501272
k141_3834	-23.295576	-56.336914
k141_7563	50.35327	42.923325
k141_11856	42.936546	14.551595
k141_27477	32.69651	-3.9970748
k141_3836	4.571932	-3.575855
k141_7566	2.3262074	-2.4352856
k141_11857	29.618883	-49.55829
k141_3837	7.2838745	25.426954
k141_22679	47.67736	6.4275284
k141_27480	-49.20592	19.942875
k141_22682	-23.97776	5.071283
k141_11860	31.403759	26.909027
k141_3842	-4.338605	65.35852
k141_7569	-14.08895	18.34277
k141_3843	11.431591	17.224415
k141_3844	11.899291	10.141069
k141_11862	20.083017	-16.360003
k141_19223	23.467985	11.492342
k141_22687	-23.622555	-63.478462
k141_3846	5.799781	-11.501657
k141_11863	-36.552105	20.059813
k141_14995	-10.422648	-70.30907
k141_7575	12.877465	25.176804
k141_27486	44.727596	40.720688
k141_14996	27.603514	48.626102
k141_3850	-24.063713	31.961983
k141_19226	-5.977502	-0.014750403
k141_11865	-34.352024	30.88692
k141_14997	-9.369852	50.807896
k141_22692	-37.046295	4.6394
k141_19227	25.598162	41.494324
k141_11868	-19.246027	-2.440213
k141_19228	-2.8281975	-54.404705
k141_11869	21.428303	28.409338
k141_3861	9.173891	-12.829628
k141_27492	47.241116	39.570698
k141_11870	-42.25764	-36.492626
k141_27494	-21.065928	4.91718
k141_3862	8.943733	-16.633606
k141_14999	-22.746162	68.42184
k141_27496	14.000737	-45.88924
k141_3868	0.44493166	65.8907
k141_11872	-6.3267903	-24.77399
k141_3872	-5.8078456	-47.48883
k141_19246	-1.9834105	60.1022
k141_27498	-6.2431607	-16.543402
k141_15005	20.7149	-3.5736573
k141_3874	14.416836	21.717865
k141_19249	-21.177979	-5.4543486
k141_3875	8.908982	16.637957
k141_15007	-0.5566088	68.595985
k141_22698	-47.312775	22.978428
k141_19250	8.4093895	-18.651787
k141_15009	5.5387254	-16.3826
k141_3876	-27.820677	12.455778
k141_27505	11.1142025	10.404492
k141_3877	25.965027	24.250244
k141_22699	57.44333	5.8093386
k141_11887	15.069812	5.763033
k141_15010	11.273258	-19.690844
k141_19254	14.230482	-54.03234
k141_11888	35.115883	46.821728
k141_27508	18.567446	37.58011
k141_19256	-49.20118	-32.57229
k141_15012	-9.516637	-23.106821
k141_3883	-9.456992	-7.5123363
k141_19257	-6.902841	6.3893886
k141_27512	-10.626366	12.8412285
k141_11890	-34.335003	20.573654
k141_27514	-42.20919	15.06945
k141_3886	7.360298	8.248401
k141_15014	-26.484974	-67.64218
k141_11891	46.893623	31.380245
k141_27515	8.345074	-35.643887
k141_19259	40.20599	32.896233
k141_22712	-12.970813	55.003704
k141_11894	7.7411475	30.810251
k141_19260	23.218977	-49.041477
k141_22714	1.6801672	16.722391
k141_19261	-40.392563	3.6100037
k141_11900	-19.234705	-2.627766
k141_19262	-15.46279	7.7205434
k141_27520	52.488613	6.8586
k141_22716	29.48333	38.20148
k141_19264	25.760788	47.887352
k141_3903	-1.8709601	-42.792038
k141_19265	-14.985143	-41.349716
k141_22718	34.810223	-43.841656
k141_27525	-3.024952	27.385178
k141_27527	3.6719186	28.783972
k141_22719	-25.128313	-0.5274085
k141_11905	2.5697274	-0.4776954
k141_3911	-37.921043	11.707396
k141_19267	0.23296647	-41.888947
k141_27531	17.887463	30.41464
k141_22723	-1.6495304	-2.136793
k141_11909	-42.164825	13.199167
k141_27533	34.961636	49.00654
k141_19270	39.41253	43.82125
k141_27534	26.248302	46.667763
k141_19272	-2.073328	25.710457
k141_27536	16.806767	23.28964
k141_3919	-1.093274	32.73975
k141_22726	17.45487	-5.2490673
k141_22727	29.03427	-40.55462
k141_3920	32.34219	6.514698
k141_27542	-10.75312	63.20112
k141_22730	4.231638	-20.82264
k141_11910	42.57382	17.730143
k141_19277	33.00148	4.88422
k141_11912	10.078973	26.99593
k141_27545	6.0166407	-31.013273
k141_22732	-16.615042	7.8938584
k141_3928	30.515587	46.597084
k141_27549	4.8535852	-24.901533
k141_11913	-50.17284	-30.153683
k141_19281	1.550094	-3.0529387
k141_19282	-31.180275	-57.40788
k141_11915	38.438156	23.011963
k141_27553	5.9574556	-16.19288
k141_19286	23.215656	31.263266
k141_11916	17.467037	-46.704056
k141_11917	-46.544224	7.886066
k141_3930	23.484316	1.273254
k141_19287	-43.857285	26.621202
k141_11918	-18.926071	64.4557
k141_3931	27.84678	-54.353218
k141_27561	24.492537	48.13389
k141_3934	-4.10009	56.311745
k141_19288	44.70943	40.72977
k141_11919	-5.058993	48.605743
k141_19289	23.391726	-50.18113
k141_19291	20.446535	-4.6194363
k141_22733	50.28769	5.259128
k141_27563	-16.232563	61.044456
k141_11925	33.82497	0.88835865
k141_19292	2.2080164	-6.8648357
k141_27564	-32.41868	-1.0394365
k141_3947	29.771421	-7.515432
k141_19294	11.81715	32.454243
k141_27565	-18.443499	1.8973222
k141_19296	-48.775894	13.505519
k141_11931	-1.0949317	12.487274
k141_22734	48.474724	44.03611
k141_3952	17.04539	-25.788036
k141_22735	-30.158613	8.933265
k141_19298	10.729504	-21.706665
k141_11934	34.85272	31.672403
k141_3953	-6.4277263	-51.847298
k141_27571	48.123558	37.346474
k141_22737	40.344296	19.225235
k141_19299	22.761353	-1.6188885
k141_27573	21.955406	42.432392
k141_11940	28.602701	-51.72991
k141_22739	25.346745	-50.038933
k141_3956	16.39735	-53.810875
k141_19302	-2.8481135	-19.591845
k141_27577	19.796574	15.494496
k141_19304	-5.1975045	-24.279501
k141_11942	-10.6907425	-0.6644854
k141_3958	-7.8959093	-68.853485
k141_19310	-17.383833	-47.26585
k141_3959	9.071416	-4.056039
k141_22746	38.366528	-48.3051
k141_27588	-1.048991	-26.267172
k141_19312	18.005089	34.57546
k141_22747	33.62743	34.917824
k141_19313	-17.37826	-47.25337
k141_11949	-1.853517	-52.688923
k141_22749	9.843905	26.853298
k141_27589	2.5243769	-11.255844
k141_19315	28.015245	16.961193
k141_27590	38.28802	20.40117
k141_27591	10.243381	-0.38446397
k141_19320	-3.1640055	-11.803302
k141_11952	-11.568455	70.06168
k141_19323	7.2810607	10.772618
k141_27592	33.35344	2.8550436
k141_3976	-43.198597	20.316776
k141_11957	-28.2693	29.960882
k141_3978	22.966417	15.939002
k141_3979	6.644792	-22.424232
k141_11959	26.785393	24.146137
k141_27594	43.713917	42.19972
k141_22752	43.32317	17.667938
k141_3982	43.62386	45.58835
k141_11965	26.461939	35.942474
k141_19333	-30.638464	14.981336
k141_3983	1.2212963	-43.510746
k141_19335	1.9340401	-34.259304
k141_27602	-16.76998	64.50149
k141_11969	33.43123	-50.24888
k141_3988	-34.36314	14.753718
k141_22760	-21.762264	-67.62955
k141_15019	13.7320385	-21.113043
k141_27604	2.4441016	8.165069
k141_11971	26.323576	31.038687
k141_19344	0.30984852	-51.62187
k141_27605	27.47774	-53.528065
k141_3990	1.4063195	51.56123
k141_15022	31.569838	44.470985
k141_19345	34.42587	1.9282674
k141_11972	24.42629	17.386349
k141_22761	-11.713535	-7.9037404
k141_3991	-10.522664	-22.41425
k141_27609	1.6561528	-23.11095
k141_22763	-21.6362	-62.290184
k141_27610	15.937803	25.572525
k141_22764	8.831334	18.100643
k141_3995	-48.20908	10.645984
k141_19348	47.779232	44.25318
k141_27614	-3.410723	-34.483917
k141_3996	-38.073017	7.7739305
k141_15030	45.146496	44.383644
k141_22765	46.255436	30.715208
k141_27617	-16.037294	58.064804
k141_19352	41.727573	33.472652
k141_15033	-42.334328	-41.25589
k141_19353	9.617086	0.9539073
k141_15035	20.27816	-50.65393
k141_19354	-3.7142406	-14.008194
k141_19356	12.805694	-12.213947
k141_27620	-50.310883	-33.993607
k141_15040	13.199206	-42.798515
k141_27622	-3.992623	11.879229
k141_27623	-8.538581	55.8434
k141_19360	6.3877907	-35.155315
k141_22768	39.715466	-0.6947693
k141_15041	-51.527763	19.824892
k141_27628	52.03483	15.436821
k141_15042	33.321583	-46.799522
k141_19363	53.251972	8.94588
k141_15044	35.415607	-48.637886
k141_19367	9.5107355	32.381382
k141_22777	-2.4283957	-23.165373
k141_19368	-43.022438	29.078976
k141_22781	-49.39156	-27.33683
k141_19369	-46.372135	18.766485
k141_22783	-24.618233	-65.69358
k141_15055	9.760809	-26.59718
k141_22786	-3.3692691	69.06804
k141_27629	-52.617477	-35.916508
k141_19372	-11.657809	55.907715
k141_27631	-34.164677	33.527645
k141_27632	-34.1299	24.032982
k141_19378	5.974353	-36.02277
k141_19379	-11.182034	14.963954
k141_15057	-11.763683	51.198807
k141_19382	45.96595	44.046967
k141_19384	-39.10373	-42.350643
k141_27633	49.94869	41.579063
k141_19389	33.451393	46.204617
k141_27634	-37.825615	24.012623
