	UMAP1	UMAP2
k141_22460	11.314931	6.164763
k141_7284	5.7534504	6.0337076
k141_3537	3.4015882	3.9109802
k141_22461	7.1359177	2.144896
k141_27138	7.8187633	7.589225
k141_14665	3.7156448	5.0646644
k141_31958	2.7366698	4.815771
k141_7286	5.426267	16.366148
k141_3539	2.4602885	5.099911
k141_18849	3.4158843	3.891921
k141_27140	0.27480352	6.056767
k141_11596	6.1283603	-5.283623
k141_3540	6.8448906	-4.520162
k141_18851	-1.3908832	4.2776427
k141_31961	6.200177	5.6353655
k141_11597	6.8178267	-4.33562
k141_14669	2.611865	4.5510387
k141_22462	3.4512627	4.1521025
k141_7287	5.3876753	4.1804624
k141_27141	6.231142	14.790542
k141_22463	7.4522557	1.6982434
k141_3542	1.4672831	4.6195803
k141_18857	6.996913	7.2765427
k141_11600	8.287405	6.677717
k141_27148	6.058218	14.490706
k141_3545	6.289883	4.534709
k141_18859	7.899471	1.6235502
k141_31968	5.787374	4.998037
k141_22468	6.648622	4.95817
k141_11601	5.8657017	-4.9425445
k141_18862	5.751504	6.136509
k141_11602	7.436039	1.9134264
k141_14672	3.30074	5.313702
k141_7293	4.695815	17.36373
k141_3549	6.2070804	14.246682
k141_31973	5.9391837	14.924587
k141_18863	0.41879368	5.0388565
k141_27149	6.5716615	3.414845
k141_11603	4.4181256	3.465601
k141_22471	3.379147	4.5612736
k141_27150	4.2117352	4.163203
k141_31974	6.3409586	14.967657
k141_27151	7.1961384	2.3282073
k141_7296	2.7344887	4.483819
k141_27153	0.6422228	4.997516
k141_18867	11.285831	2.8361135
k141_22472	8.110518	8.237377
k141_7300	8.039516	7.389648
k141_18869	2.811814	4.951963
k141_3562	7.8165407	5.9634237
k141_7301	7.108675	1.7672597
k141_11604	8.328244	1.7769998
k141_27160	6.602255	6.8305635
k141_27161	3.3764355	4.313228
k141_31986	-0.96534467	4.712662
k141_18873	6.1037126	-5.3754044
k141_3568	7.7746634	5.9105935
k141_22478	7.044383	1.679975
k141_11609	5.886707	15.140284
k141_3570	6.1680512	3.70887
k141_22481	1.89756	3.9887862
k141_27162	9.062618	7.6666946
k141_11614	7.7481647	1.6538165
k141_31990	5.918272	-6.3994894
k141_31991	6.4780536	2.548037
k141_3572	2.3090441	4.350341
k141_11620	2.2785304	4.218614
k141_22486	2.8971794	3.6141524
k141_14679	5.7586966	-6.378488
k141_11622	8.382522	1.236408
k141_3576	7.8427644	2.095025
k141_27176	5.8669515	-6.440039
k141_11624	6.6348295	6.8178253
k141_27179	6.0580206	4.051772
k141_14684	3.0477562	3.8936574
k141_3581	4.512273	5.451521
k141_14685	6.53189	6.1832848
k141_14687	3.54638	4.500567
k141_11633	2.0961485	4.1245484
k141_3588	7.088456	5.5609884
k141_31992	5.904318	-6.786383
k141_3589	7.653631	8.014013
k141_3590	6.4418297	6.81903
k141_18874	2.8570857	5.2511077
k141_31997	3.8922145	4.9181275
k141_14694	3.4361668	3.4022834
k141_11639	1.6904424	5.08151
k141_18877	6.067246	6.347923
k141_3596	7.354837	-5.7951446
k141_18879	5.3653727	14.939025
k141_14696	7.9429216	2.0273957
k141_32007	4.8435755	16.95636
k141_18880	6.098293	6.3361216
k141_32008	0.64870745	5.647451
k141_14698	7.1382904	2.074865
k141_32009	5.9654875	6.075561
k141_18884	-1.2529737	4.305746
k141_14700	6.826088	-4.290413
k141_32014	6.4643044	5.9708686
k141_18885	8.536421	1.4706389
k141_32016	2.6795914	4.156262
k141_3615	2.2572012	5.246749
k141_18886	2.7603915	4.577285
k141_32017	1.513755	4.8234
k141_14704	5.4587812	5.971035
k141_11641	8.212092	5.179043
k141_3617	2.8434749	4.2960124
k141_14705	7.207155	6.948114
k141_11642	7.763861	2.0063765
k141_32022	4.998166	4.711487
k141_11645	2.3209705	3.9043236
k141_14706	-0.7030674	4.4744368
k141_3620	5.1298237	4.0924006
k141_18894	8.428267	5.549979
k141_32032	3.0889404	3.8819764
k141_14708	2.4938858	4.1931195
k141_18896	1.6772512	4.732647
k141_14709	7.4202466	7.52764
k141_32036	6.3395495	14.238593
k141_11654	2.1281023	5.218177
k141_11655	4.6830935	17.18356
k141_11656	7.2116475	-6.175339
k141_3631	0.5366561	5.5942106
k141_14712	1.2688249	5.141635
k141_14713	-2.1161623	3.8400884
k141_18908	4.552872	16.840822
k141_11658	5.696765	5.7623525
k141_18909	4.8820286	4.4848304
k141_7306	11.3061	6.1618433
k141_14717	7.6795983	1.0718775
k141_7307	6.283593	4.9460683
k141_3634	5.25437	17.117558
k141_11660	7.5136003	2.218459
k141_14718	-1.7181383	4.2641673
k141_3636	1.519669	4.955057
k141_14719	5.622059	5.6071897
k141_11664	7.4552646	2.2461886
k141_7309	3.3259947	4.8244457
k141_3640	7.2759175	7.690687
k141_11666	2.332192	4.505036
k141_7311	5.203607	4.3867946
k141_3641	6.4785876	-5.028524
k141_3642	-0.7606328	4.533168
k141_14724	4.8466024	3.311535
k141_11667	-1.7528017	4.4335847
k141_7314	3.3243477	4.991183
k141_14725	6.7645764	5.882079
k141_3645	7.9358497	1.5366683
k141_7316	4.745679	5.5529156
k141_14727	7.48992	14.883254
k141_7319	7.7144837	7.8085904
k141_3649	1.4351101	4.745714
k141_14728	3.8582382	4.6461883
k141_3651	4.2530417	4.136093
k141_7324	-1.7363236	4.314383
k141_3652	8.686977	7.6723266
k141_11672	9.008066	7.546771
k141_3655	1.5328043	5.0024533
k141_7328	7.719463	2.7173803
k141_11674	1.3588376	5.0206885
k141_3657	5.667486	5.496435
k141_11675	7.322203	7.1474442
k141_3658	7.344186	7.862459
k141_7332	6.5936713	5.7178817
k141_3663	5.41433	4.0976324
k141_11681	7.102094	7.138596
k141_27182	3.7509835	5.8353786
k141_7333	3.5820358	5.1368737
k141_27183	2.5266116	4.9900723
k141_11684	7.3673816	6.9026403
k141_3667	7.801748	7.462798
k141_7336	0.19609134	5.878983
k141_27187	0.89480996	5.266324
k141_11686	1.6833874	4.068837
k141_7338	-0.7341892	4.5404873
k141_3670	7.67266	7.616823
k141_11688	5.52972	2.8305151
k141_14731	5.2201824	17.191454
k141_7345	0.33743873	5.101232
k141_14733	3.7393897	4.2956877
k141_7346	1.0239369	4.9997153
k141_11694	5.738737	4.626917
k141_11695	4.1263328	4.475576
k141_27189	5.792031	-6.4554677
k141_14735	7.2046795	2.3151844
k141_27191	8.20073	7.8257017
k141_7347	8.040325	6.6053505
k141_3671	5.3057346	5.4777555
k141_27192	1.9813414	4.153938
k141_7348	-1.2249435	4.5372496
k141_11699	2.0754378	5.011648
k141_11700	5.942065	2.7591026
k141_14736	5.794919	-6.5339165
k141_27195	8.908866	7.7274227
k141_7350	5.8345265	-5.2553306
k141_27196	6.7440248	1.9184312
k141_11702	7.794096	6.6391597
k141_3673	8.672369	1.6940907
k141_14742	5.0517526	4.8662553
k141_11703	5.5867925	-4.3697176
k141_3676	4.86422	4.485633
k141_7354	8.145196	6.7925086
k141_27204	7.549829	1.1792531
k141_11707	4.46612	4.7202277
k141_7356	7.2410336	7.3926473
k141_14746	3.819068	3.6065454
k141_27205	8.113401	1.801129
k141_14747	4.923178	4.1155562
k141_7360	0.8674587	4.817618
k141_14748	6.6461363	6.421657
k141_3679	5.1460023	16.888186
k141_27206	5.045478	3.7472045
k141_11708	-0.85642844	4.7805076
k141_7363	4.429898	16.986225
k141_3680	8.837547	1.2947875
k141_27208	6.336224	2.6486213
k141_14752	8.098308	1.4178373
k141_18910	11.290236	6.1615067
k141_3681	5.7186384	-6.068384
k141_27212	7.8041186	2.0474854
k141_7370	-1.4783267	4.594729
k141_3685	8.21891	1.347205
k141_14756	6.3298583	14.256301
k141_18917	6.2183	14.650862
k141_11711	5.253757	17.224426
k141_7371	4.7335706	16.891298
k141_3688	7.8379965	6.906135
k141_27214	3.0028825	5.288107
k141_18922	1.0191747	4.511073
k141_14760	4.2299976	4.6346126
k141_7372	8.4116125	7.8503556
k141_27216	-1.8398771	4.0947514
k141_3691	8.01912	7.396139
k141_14761	6.684811	2.601738
k141_11712	8.183337	1.9878693
k141_3694	6.357504	6.4793134
k141_11714	7.2506394	6.5974913
k141_27224	6.7769346	1.8262056
k141_14762	4.2658467	4.5611835
k141_11718	-1.7899318	4.181543
k141_18931	8.445206	1.1774262
k141_27226	4.51521	16.977617
k141_18932	3.161626	3.8023572
k141_11719	7.3223925	-5.951525
k141_27228	8.229645	8.184564
k141_14765	-1.5924782	4.394307
k141_27230	2.979554	4.683913
k141_14766	8.106419	8.127037
k141_18936	2.8719923	4.9722543
k141_27233	7.187432	6.619233
k141_11723	7.796785	1.5565014
k141_3702	6.0260515	-5.487206
k141_14773	5.8800826	-5.076312
k141_11727	5.7714224	-6.1596045
k141_14774	2.353145	3.8044884
k141_18945	6.8130546	5.3770127
k141_7373	8.560652	6.444601
k141_14775	3.5071237	4.5921082
k141_27235	8.120437	6.1046643
k141_14777	2.1897097	4.6761494
k141_18948	6.789598	6.401002
k141_3713	5.13343	16.344536
k141_18950	3.1961577	4.341703
k141_7380	4.08829	4.1004553
k141_14781	7.744401	0.91746867
k141_14782	7.1104436	1.7566231
k141_3715	6.6435766	6.086959
k141_27237	6.2407227	3.0480394
k141_18951	5.1676955	16.413836
k141_11728	5.6048613	5.037068
k141_3717	7.1680017	2.3068135
k141_14787	-1.6785043	3.9735985
k141_27242	5.8424206	14.87752
k141_11730	5.4222407	5.160886
k141_11732	-1.438047	4.095525
k141_18957	7.065215	2.244217
k141_27243	6.0582485	5.1810308
k141_18958	7.163025	7.395559
k141_11734	8.576414	1.5985109
k141_27244	8.238468	7.7058983
k141_14798	7.5424414	2.1658463
k141_3718	1.1915145	5.239586
k141_14799	5.7462916	5.339969
k141_18960	4.923967	16.88265
k141_3719	-1.7641112	4.209777
k141_11741	-2.0772848	3.9366982
k141_14802	6.6990414	2.199827
k141_18963	-2.1034584	3.8070414
k141_27247	4.878206	3.40434
k141_11742	4.5651627	17.069098
k141_3721	7.6137133	7.567798
k141_14805	4.684185	5.31332
k141_27251	5.806242	2.5294056
k141_3724	6.195491	3.192198
k141_3725	5.5341296	4.185173
k141_14809	5.299233	16.25803
k141_7382	5.913171	-6.849251
k141_27253	-1.7220412	4.024751
k141_3728	6.3500257	2.667283
k141_11744	8.750496	7.3097935
k141_14812	-0.9087024	4.416095
k141_7384	6.9183574	1.793817
k141_11745	7.3769255	1.1107785
k141_3731	7.6027827	7.748126
k141_27259	4.4545755	4.620894
k141_11749	3.2298863	4.599889
k141_14813	8.122771	1.6161264
k141_7386	6.2523127	2.4846578
k141_22488	8.066486	5.782984
k141_3737	5.391259	3.4955003
k141_14815	6.2163744	6.7211857
k141_11753	5.4178095	5.843984
k141_27267	6.23826	14.398528
k141_22490	-1.7035463	4.048104
k141_3740	6.36404	6.5061007
k141_22492	7.8354897	8.127783
k141_27268	5.040201	4.9010363
k141_7387	0.84889555	5.0526533
k141_18965	5.9305863	-6.954201
k141_14816	9.279154	8.208418
k141_11757	5.7281537	-6.0864534
k141_18966	6.2785573	6.310056
k141_7389	8.021943	8.233865
k141_3743	4.3256354	5.078896
k141_11758	3.0380182	5.3513308
k141_7390	5.4289527	4.6413326
k141_27276	6.206193	14.632092
k141_3744	7.719705	6.7826905
k141_22497	7.152554	6.093123
k141_7392	6.95667	2.3912315
k141_14823	6.375385	5.549424
k141_3746	6.5250525	2.6461005
k141_18972	6.6539493	5.003827
k141_18974	2.1724415	5.063114
k141_7394	7.1328387	5.26903
k141_14824	7.113999	1.5794001
k141_18976	6.52683	5.9917464
k141_22504	-1.9553047	4.202412
k141_3752	5.55453	5.394079
k141_7397	2.1979902	3.9587784
k141_18977	5.2096205	4.8862696
k141_14827	5.8272667	3.2892811
k141_7399	8.223285	1.6254318
k141_14828	1.4760121	4.806486
k141_7401	6.728332	1.8009663
k141_14832	6.7503757	1.707255
k141_18983	7.6246586	1.6887244
k141_3763	5.839965	4.8597655
k141_3764	4.3984485	4.4090266
k141_27277	7.976335	5.882102
k141_7405	6.9884205	1.5577987
k141_27278	7.6517687	1.6199272
k141_22509	6.2567286	-6.730223
k141_7406	7.0340014	2.2018974
k141_14834	7.7507296	2.195139
k141_22510	7.1067977	-5.916625
k141_3767	-1.6891218	4.3274097
k141_7409	-0.7677705	4.477027
k141_22511	4.8968954	5.206813
k141_18984	5.7881746	-5.9620852
k141_3768	5.8718038	-5.583007
k141_27284	3.0909903	4.913699
k141_18985	-1.4694705	4.170633
k141_27285	7.4401636	0.8823471
k141_22513	7.957916	1.5091779
k141_3770	7.9921455	1.9906795
k141_7414	8.285551	1.6981033
k141_14836	7.822408	14.957402
k141_18988	7.2165403	6.186886
k141_11765	5.9156404	-6.876621
k141_27288	5.8760734	-5.35978
k141_18989	5.288941	16.27756
k141_11768	6.5884347	6.748027
k141_7417	5.405463	16.534546
k141_14842	3.1007638	4.619813
k141_27293	6.6154704	5.043713
k141_18991	7.796292	5.8550563
k141_7418	3.5864077	3.5093231
k141_14843	0.21989599	6.150218
k141_22522	1.9481379	4.167428
k141_11770	4.63066	3.8390675
k141_14845	3.929288	4.853434
k141_7422	5.790778	14.651577
k141_22527	1.2656715	5.32501
k141_27295	8.564377	1.6115108
k141_7425	0.30032745	5.6787825
k141_19002	5.070117	4.833631
k141_7426	2.6017473	4.665499
k141_3771	5.290399	17.144726
k141_22529	7.8916597	1.5621265
k141_7427	0.8812368	5.044244
k141_11777	8.035285	2.1111715
k141_19006	-1.2155285	4.134699
k141_7428	0.8666044	4.94299
k141_27297	6.106274	2.3390658
k141_3773	3.2954745	4.074536
k141_14853	-1.7673434	4.423417
k141_19007	8.296177	1.1050774
k141_3777	6.8025365	-4.339983
k141_22532	5.82269	-6.7160425
k141_7435	5.355489	16.640987
k141_3780	4.6332116	4.3743243
k141_7437	6.243083	-5.0382347
k141_11783	5.991526	4.7182055
k141_7439	0.7621183	4.789491
k141_27304	8.705158	7.2991157
k141_14857	3.8645475	5.7452264
k141_3783	5.049098	16.756626
k141_22533	3.567929	3.8360906
k141_7441	7.423121	7.974844
k141_27306	1.9122794	4.6824784
k141_19009	1.9804248	5.222066
k141_7444	2.695616	4.878959
k141_22535	4.913536	3.3217623
k141_14861	0.16865234	6.2237444
k141_3785	3.633346	5.0521765
k141_11786	8.995831	1.3450233
k141_19010	3.7861617	4.5612726
k141_14863	6.4093723	14.42535
k141_3788	5.8602285	5.598326
k141_19012	5.8146873	4.9326887
k141_11790	7.363534	-5.871691
k141_7445	-0.9413245	4.8016005
k141_14865	6.9855266	6.890817
k141_22537	8.900991	7.975373
k141_11792	6.7602196	-4.350689
k141_7449	7.9743032	1.7662244
k141_3790	8.146084	1.3195568
k141_3791	5.5441008	4.2887044
k141_22540	6.6010575	6.21455
k141_19018	7.5069613	2.3488793
k141_27307	8.659095	6.587934
k141_19020	5.980614	-5.0342407
k141_27308	4.454635	4.523603
k141_14867	7.0299735	14.7037945
k141_22542	7.4450665	-6.020624
k141_11801	7.772559	2.0817454
k141_3797	7.232372	2.1674573
k141_27309	5.357075	2.9594302
k141_7450	7.483517	5.7713156
k141_19021	5.0325484	4.7435026
k141_22543	6.739588	5.2714515
k141_27310	4.3127017	3.2250981
k141_11802	1.471029	4.772434
k141_7452	8.052661	1.7015812
k141_27311	2.8612125	5.1104107
k141_7453	7.2065415	1.244621
k141_3801	8.693873	8.228973
k141_11807	-1.5632749	4.47676
k141_3805	-0.79833674	4.5476284
k141_27315	6.2466173	5.1031632
k141_3807	7.4240365	7.3682775
k141_27317	5.535885	4.5380397
k141_27318	6.481516	4.3442736
k141_22554	4.7146916	4.0052037
k141_3811	4.1249766	3.472972
k141_7461	5.7248063	-6.2847457
k141_11813	2.9665642	5.3281345
k141_3814	7.891962	5.753582
k141_22559	5.6849113	3.3149922
k141_19027	2.157674	5.1985703
k141_22560	0.22303654	6.113888
k141_11815	6.8531322	-6.389443
k141_7465	5.447699	16.169624
k141_27326	8.404613	7.3277073
k141_3819	6.533335	6.2844067
k141_14868	7.4977603	2.4048464
k141_19035	0.21320617	6.149008
k141_27328	8.251977	7.1018543
k141_14873	6.052376	14.363459
k141_7466	6.7384934	3.7359223
k141_7470	5.4913177	3.729307
k141_19043	3.2728093	3.973797
k141_27337	-0.9482271	4.4031777
k141_7471	6.6898274	3.7925758
k141_14876	2.9038649	4.874318
k141_27339	7.7886176	7.5165944
k141_27341	7.494911	1.3168951
k141_14879	6.1005964	2.3305128
k141_7475	4.4830894	3.1533601
k141_11816	8.742595	1.6272067
k141_27343	3.7004533	4.923881
k141_19053	-0.95135	4.0387793
k141_19054	6.5416965	2.1620536
k141_27345	6.1693377	14.316139
k141_19057	4.6704226	4.6949544
k141_7481	6.7067127	2.6710188
k141_27349	6.4087234	5.866372
k141_7482	3.2278574	4.309081
k141_19058	7.2340813	-6.153046
k141_27351	3.3897953	4.286309
k141_7483	-0.90966374	4.2214613
k141_27353	6.0867925	5.7161956
k141_19061	5.5075746	3.2663074
k141_22561	0.6797497	5.588072
k141_19062	6.375614	14.406644
k141_7487	5.0339475	5.720793
k141_19063	2.6795146	4.6523337
k141_7488	2.932736	4.378218
k141_22564	-1.6708716	4.404029
k141_14880	3.66995	5.4148793
k141_11817	7.6520123	5.607389
k141_27359	9.132899	8.068256
k141_11818	8.032903	8.44115
k141_19067	7.2643347	1.824552
k141_27361	6.069374	13.972942
k141_7492	6.889224	2.4278617
k141_27362	-1.2461222	4.3353806
k141_22568	5.866148	-5.018741
k141_14885	0.30942762	6.1386266
k141_19071	3.356103	5.1996026
k141_11821	5.7391963	-6.411555
k141_19072	-1.0284948	4.2255144
k141_22573	7.8184147	8.072693
k141_19073	-1.4274396	3.9128757
k141_22575	1.9937282	4.849862
k141_7497	9.0418	7.8737016
k141_19076	6.079849	5.4725885
k141_14894	4.7950606	3.953493
k141_22577	-0.5299943	4.605626
k141_14898	5.439326	4.632535
k141_22578	3.5941782	4.1525884
k141_19078	8.962518	7.6751733
k141_14902	6.4094124	14.946568
k141_27377	8.956906	1.5115073
k141_19079	7.4642167	-6.0387163
k141_27380	6.1699023	14.511584
k141_19080	3.9919379	3.6220627
k141_7500	8.39693	6.5691576
k141_11822	5.8653364	-6.91824
k141_14903	2.8232358	3.9075487
k141_11824	3.2101538	4.6053667
k141_14907	6.211744	14.738999
k141_7501	5.282652	17.151403
k141_11826	5.641734	5.8988833
k141_19084	6.3348036	2.9369535
k141_22585	8.757785	1.4988914
k141_14909	6.820506	1.8474894
k141_19085	6.8824744	-5.3162107
k141_11829	3.60542	4.513235
k141_19086	5.987461	-5.113626
k141_27388	5.036717	17.236383
k141_7505	5.099149	16.678122
k141_7506	1.359174	4.611608
k141_19087	8.625805	8.105469
k141_27389	7.071104	2.3627937
k141_7509	6.134532	14.312495
k141_14918	6.3629494	14.835357
k141_27392	1.410403	4.192344
k141_11833	7.2593117	6.106645
k141_27394	4.6538363	5.225833
k141_7511	7.4495344	1.6196125
k141_22591	1.4294918	4.6218724
k141_19088	-1.303853	4.506453
k141_7512	2.0347595	4.258568
k141_22593	6.503321	5.8873925
k141_27397	3.9935849	3.9367955
k141_19089	4.965087	16.920097
k141_22594	6.2652664	14.399891
k141_7513	7.086155	5.8684816
k141_14924	8.709107	1.3823076
k141_22596	5.8161626	6.188308
k141_7516	4.4527516	3.3543494
k141_11834	5.1910887	17.276043
k141_27398	4.595167	17.318771
k141_7517	6.68112	-4.4752717
k141_22599	-0.97510606	4.4352355
k141_14929	4.7573533	16.401833
k141_7519	7.183242	2.2885451
k141_19097	4.840799	4.1016555
k141_22604	6.591358	6.3882527
k141_14932	5.3910995	16.264196
k141_27405	2.3706753	4.128074
k141_7520	6.962053	4.518766
k141_19102	6.3163886	14.284743
k141_14934	8.156078	7.3966274
k141_7521	7.6876693	8.079487
k141_22608	4.9761863	5.6816726
k141_27408	6.2411175	2.975062
k141_19105	-1.3415955	4.1228867
k141_27410	5.9840794	5.5023785
k141_14938	4.7229557	17.124714
k141_7525	4.9151692	4.6610813
k141_14939	5.279682	4.5352182
k141_11847	8.197986	6.243918
k141_7527	2.6985512	4.36958
k141_27413	4.2574434	4.736792
k141_22616	-1.273543	4.316574
k141_14941	5.0812826	5.390033
k141_19115	6.4415817	14.510797
k141_7530	0.54675967	5.228274
k141_14942	4.453432	5.310042
k141_14943	5.923773	5.8611703
k141_19118	8.461558	1.2696444
k141_22617	8.551092	7.1190457
k141_7531	6.124357	5.003316
k141_14944	6.377927	4.9267592
k141_11849	9.37121	8.106936
k141_22620	7.9595637	1.8541782
k141_19122	2.6231685	3.8530042
k141_14945	7.540377	7.123767
k141_22622	-1.8627397	4.16607
k141_27415	5.6775103	-6.2207146
k141_19124	7.380147	-5.7716045
k141_22623	4.2362423	4.614381
k141_14947	5.9430723	2.8883715
k141_7532	5.122864	17.083023
k141_27418	6.9366927	5.2695084
k141_19125	7.378506	5.843155
k141_19127	2.521277	4.286449
k141_14948	6.0065665	5.1157494
k141_7538	5.264944	3.5770435
k141_19129	4.515881	17.232445
k141_19131	-1.1184688	4.0599427
k141_19132	2.8920457	4.031547
k141_19133	6.100694	5.989418
k141_27419	7.8224382	5.6925106
k141_27421	5.86893	-5.373486
k141_14949	3.8180928	5.4673047
k141_27422	6.9351354	2.336257
k141_27425	6.630958	5.802375
k141_27426	7.477306	2.2807202
k141_14955	-1.695697	4.287704
k141_27427	6.2900944	3.652698
k141_19139	6.5857167	3.4147804
k141_22629	6.350646	-6.7750154
k141_14963	4.511009	17.056707
k141_27429	5.4462237	4.862214
k141_19144	4.463005	3.2742753
k141_19146	1.9582863	4.2999134
k141_27434	2.1328866	4.172091
k141_14964	0.5136606	5.0055046
k141_22631	8.880813	1.6034586
k141_19147	2.9920459	4.3511777
k141_27436	7.5375943	7.5054345
k141_22632	6.580726	5.6137
k141_19148	-0.12127991	4.7378373
k141_14968	4.5618367	4.270141
k141_19150	2.609216	4.971828
k141_14970	6.335182	5.167567
k141_22636	2.5410695	3.752786
k141_22637	5.917565	-5.6836114
k141_14971	6.7656426	3.9900897
k141_19157	3.8938644	4.8109455
k141_7541	8.722872	5.200624
k141_22644	8.451001	8.157162
k141_19165	3.0948975	4.595197
k141_27439	5.77441	-6.366415
k141_22648	6.438526	14.913549
k141_19168	1.9747715	4.731815
k141_19171	4.103026	5.0099516
k141_7545	8.758651	1.4207841
k141_27440	9.203858	7.6963973
k141_14974	9.366545	5.379067
k141_22654	6.8744826	5.1896296
k141_19177	5.620205	5.57468
k141_7552	2.7998998	3.8047614
k141_22660	8.745378	1.5408766
k141_7554	5.8188176	-6.4666142
k141_19183	6.701225	-5.273984
k141_14977	5.4015	16.739088
k141_27447	7.967589	5.920184
k141_19190	6.0030146	2.7521694
k141_7559	1.8679031	4.7583666
k141_19191	7.19214	1.3458911
k141_27448	4.00381	4.2972755
k141_22661	6.8323855	5.1752033
k141_14979	4.724845	5.063539
k141_27450	8.334167	1.0950656
k141_22664	-0.12148889	4.715966
k141_19195	-1.0294152	4.755304
k141_27454	6.237683	5.478307
k141_22668	7.5019717	7.631036
k141_3822	3.7660902	5.985232
k141_27457	6.0614614	15.290819
k141_19197	4.752702	3.1821039
k141_14991	9.405313	8.20458
k141_19198	5.236696	14.910144
k141_27462	2.723129	4.9831586
k141_3828	4.9307165	3.9885547
k141_19199	5.1965003	15.884794
k141_14992	-0.067836046	4.137335
k141_19200	2.2742248	4.076595
k141_14993	6.093296	6.158432
k141_27464	8.060643	6.7638383
k141_3832	7.85061	2.018641
k141_19207	8.342745	7.220822
k141_7560	6.707781	3.8831055
k141_27471	4.3096538	17.223043
k141_7561	4.700911	4.0136065
