ID	length	GC	coverage
k141_28358	2663	47.84	3.92227
k141_28360	1645	52.77	6.34468
k141_28361	2362	53.68	5.93014
k141_28368	1365	46.23	5.45934
k141_28373	1265	44.66	4.46166
k141_28375	16392	59.89	15.2684
k141_28381	1377	50.25	3.14379
k141_28384	1052	44.20	4.51236
k141_28388	1124	57.56	4.77669
k141_28394	1407	46.91	7.08884
k141_28395	1251	52.60	5.0016
k141_28396	1447	35.04	4.41396
k141_28400	5053	54.42	7.63467
k141_28403	2131	50.77	5.21492
k141_28404	2746	31.68	12.968
k141_28406	1482	45.95	4.68489
k141_28407	1675	46.21	22.2567
k141_28408	1704	46.71	5.05164
k141_28409	1618	49.20	3.95303
k141_28410	2697	28.62	4.0927
k141_28413	1631	29.06	3.01655
k141_28415	1138	41.30	5.64236
k141_28419	1558	59.76	5.54621
k141_28423	1067	42.08	5.85005
k141_28425	2114	48.68	9.71381
k141_28434	1730	51.73	7.2422
k141_28448	1205	49.79	4.93942
k141_28449	2195	36.40	5.29932
k141_28454	19933	53.18	23.5066
k141_28456	1458	52.95	5.62689
k141_28458	2566	36.91	5.63523
k141_28463	2919	48.61	4.85954
k141_28467	4656	47.19	6.94738
k141_28471	1295	45.17	3.21699
k141_28474	4572	50.44	4.21872
k141_28475	9343	57.86	6.3227
k141_28477	5372	41.01	5.92238
k141_28478	20596	58.58	15.1422
k141_28479	1163	39.38	4.97764
k141_28480	2055	30.51	13.0555
k141_28482	2201	61.74	5.54021
k141_28484	1493	55.39	3.28332
k141_28492	4987	58.35	6.10347
k141_28495	2333	56.15	4.77925
k141_28496	1319	57.85	3.27824
k141_28498	2349	57.05	6.25756
k141_28500	2495	54.59	3.98677
k141_28501	1165	47.12	4.73305
k141_28503	3364	55.53	5.60553
k141_28504	1966	55.34	6.79603
k141_28511	7300	63.26	7.30055
k141_28514	1234	45.22	5.55754
k141_28516	1699	51.32	6.0518
k141_28517	3636	35.64	6.22497
k141_28518	1215	58.68	5.40165
k141_28521	1096	58.49	3.53376
k141_28522	1399	36.95	4.33953
k141_28525	1405	63.13	4.2484
k141_28530	2814	67.52	7.57107
k141_28537	1136	60.56	5.88908
k141_28545	1193	57.50	36.4526
k141_28548	2133	58.04	6.40459
k141_28554	6056	59.40	9.40357
k141_28560	3350	52.69	6.75433
k141_28563	21954	58.73	16.3275
k141_28564	1331	55.15	3.93614
k141_28565	2774	52.31	5.30894
k141_28567	3254	62.91	7.69176
k141_28568	1238	51.53	4.58885
k141_28577	5052	47.23	8.87035
k141_28584	2308	65.29	17.8219
k141_28585	3651	45.52	4.97973
k141_28591	1165	32.45	52.1991
k141_28593	1355	44.06	4.18745
k141_28597	2229	58.86	7.91969
k141_28598	27543	59.18	7.13317
k141_28601	1631	34.95	5.00245
k141_28602	2083	45.37	5.8531
k141_28603	1495	49.03	4.77592
k141_28606	1244	54.66	4.59405
k141_28607	1287	48.25	4.39005
k141_28610	8678	56.07	15.1378
k141_28615	1009	36.27	5.01586
k141_28616	1074	47.86	3.83333
k141_28620	4677	39.88	6.94826
k141_28621	1131	42.88	5.52166
k141_28624	2170	54.38	5.62673
k141_28625	2218	54.78	6.60189
k141_28629	1530	59.15	6.69412
k141_28634	1034	60.74	3.16925
k141_28638	1624	54.99	4.75616
k141_28639	1135	59.30	2.88899
k141_28642	1278	59.86	43.2457
k141_28645	1179	41.98	3.78372
k141_28646	2139	60.17	14.6092
k141_28648	1314	56.24	3.64003
k141_28654	1140	47.19	5.84737
k141_28655	1579	45.41	4.53895
k141_28656	1167	27.42	4.3359
k141_28660	1329	51.92	5.12566
k141_28661	1508	40.32	4.36605
k141_28662	5987	45.92	5.38066
k141_28669	1957	45.89	7.4977
k141_28670	1156	54.15	4.87803
k141_28671	1122	68.00	3.32264
k141_28674	1136	55.02	8.81514
k141_28677	1659	60.28	5.57083
k141_28678	3590	44.87	6.65432
k141_28680	1197	68.42	4.61738
k141_28682	1308	43.04	4.10856
k141_28684	2008	52.34	3.98157
k141_28687	6017	58.92	6.19312
k141_28688	1725	50.96	3.79652
k141_28690	1021	28.11	3.05191
k141_28691	1407	39.52	4.12864
k141_28692	1548	42.96	4.43605
k141_28693	1237	56.75	4.56831
k141_28695	3068	59.32	4.54107
k141_28696	1023	52.69	4.4565
k141_28697	9818	62.59	7.0165
k141_28702	8056	38.94	5.73498
k141_28703	1075	50.60	4.98047
k141_28706	3416	67.04	6.53601
k141_28710	2104	59.32	4.52471
k141_28711	2060	58.59	5.70728
k141_28716	2030	31.48	4.96601
k141_28718	3589	57.06	6.59515
k141_28720	1165	51.50	3.07639
k141_28722	2985	48.21	6.03417
k141_28725	1175	29.87	4.31149
k141_28726	1204	58.64	3.46346
k141_28735	1312	57.16	6.26067
k141_28739	2271	47.91	27.3945
k141_28740	24113	33.64	14.2742
k141_28742	7048	60.33	5.59634
k141_28751	1544	60.75	17.6911
k141_28755	1305	46.90	5.02682
k141_28759	12643	64.05	7.68987
k141_28764	1968	54.62	5.219
k141_28765	1063	48.82	13.6924
k141_28766	1598	47.50	6.11827
k141_28767	3275	56.12	7.69588
k141_28769	11621	55.71	9.35204
k141_28773	1451	51.96	3.68022
k141_28776	1179	47.41	2.65055
k141_28780	14679	69.15	7.98426
k141_28781	2197	62.13	8.07692
k141_28783	1112	40.74	4.55216
k141_28784	2487	50.70	4.616
k141_28785	4765	51.73	4.5639
k141_28786	1775	57.18	4.73746
k141_28787	2031	49.43	5.9744
k141_28792	2877	57.87	5.53563
k141_28793	1478	42.69	6.34438
k141_28798	1171	56.70	3.95047
k141_28799	2234	41.85	4.67278
k141_28804	106270	54.52	38.3514
k141_28807	1609	46.43	4.10876
k141_28808	2030	46.70	4.85961
k141_28811	2211	55.04	3.96608
k141_28814	1160	31.47	5.02845
k141_28822	1161	46.94	6.41602
k141_28833	1456	43.75	4.10302
k141_28835	4088	64.33	16.4922
k141_28837	1220	41.80	6.11066
k141_28838	1918	46.25	3.64234
k141_28839	1054	44.69	4.94592
k141_28844	2291	61.81	7.02313
k141_28846	1228	59.93	5.2101
k141_28849	1989	59.43	4.92911
k141_28850	1784	59.47	4.49664
k141_28852	1902	41.90	7.28391
k141_28855	1761	42.02	4.89949
k141_28857	1879	53.43	32.1825
k141_28870	1795	39.22	4.90306
k141_28871	1462	40.36	6.42066
k141_28874	1339	27.18	2.76848
k141_28878	11141	56.00	17.0558
k141_28880	1145	50.66	5.21135
k141_28881	1867	49.92	4.39368
k141_28886	1283	56.98	4.60327
k141_28892	1348	46.07	3.99036
k141_28898	1829	54.57	3.66539
k141_28904	5639	38.77	6.35184
k141_28905	1860	56.83	5.68011
k141_28913	1468	36.99	4.85627
k141_28914	1258	57.23	3.66773
k141_28915	5567	36.18	5.78265
k141_28916	104964	55.02	43.5162
k141_28918	1783	42.62	6.02075
k141_28922	1641	41.86	3.26204
k141_28923	6231	51.00	9.39063
k141_28926	3142	47.52	4.09771
k141_28928	1442	29.75	6.63176
k141_28930	12895	39.24	6.82838
k141_28935	1748	45.08	7.93478
k141_28936	2136	51.50	4.23408
k141_28937	1058	29.40	3.64272
k141_28938	1003	36.39	4.12961
k141_28941	1495	59.46	50.6221
k141_28944	1222	52.86	4.03355
k141_28945	3976	52.99	5.80709
k141_28946	14351	56.46	15.3837
k141_28948	1577	38.93	3.67977
k141_28950	1368	60.96	5.66228
k141_28956	1092	37.45	2.97619
k141_28964	1407	54.16	4.99005
k141_28966	1566	62.07	3.99106
k141_28968	1401	47.61	4.67452
k141_28972	1278	52.90	4.29421
k141_28978	1124	48.93	4.32117
k141_28982	1641	46.92	3.19135
k141_28983	5594	56.56	6.42617
k141_28984	2216	44.45	4.11462
k141_28985	1244	49.68	2.51608
k141_28989	1594	49.25	4.96801
k141_28996	1574	42.06	3.9892
k141_28997	1269	34.12	6.8093
k141_28998	1343	48.77	8.39315
k141_29000	1651	52.15	2.96729
k141_29004	3336	37.89	5.44394
k141_29005	2721	57.04	5.45204
k141_29006	2618	60.35	5.81054
k141_29008	1157	68.71	3.58081
k141_29009	1043	43.05	6.99521
k141_29013	1724	65.60	4.98144
k141_29014	1745	46.19	4.61032
k141_29016	1206	60.45	3.32836
k141_29017	1352	59.39	6.80547
k141_29019	1677	56.53	6.13298
k141_29022	1075	63.26	7.19814
k141_29024	1118	62.25	3.822
k141_29033	1042	58.06	3.56526
k141_29036	2403	50.31	21.8856
k141_29042	1974	59.32	6.69605
k141_29045	3555	38.51	5.44866
k141_29048	1008	47.12	3.66071
k141_29064	1823	25.73	2.9435
k141_29065	3097	62.77	6.19438
k141_29066	3122	38.24	4.63549
k141_29069	1362	50.95	4.13216
k141_29070	1393	57.43	5.78607
k141_29074	1374	58.22	8.88646
k141_29075	1402	47.00	4.88802
k141_29077	1081	49.86	3.27567
k141_29079	3097	46.37	5.44139
k141_29081	1524	38.45	4.09514
k141_29089	2217	58.01	6.31664
k141_29090	4367	65.56	13.9077
k141_29093	1023	60.12	6.39492
k141_29098	1128	48.05	2.90603
k141_29101	3231	58.65	12.1291
k141_29113	4992	54.89	8.06791
k141_29115	2585	44.99	4.60309
k141_29118	1614	35.07	4.06815
k141_29122	1357	42.15	4.84525
k141_29124	2052	46.39	5.5307
k141_29125	1240	21.85	4.05484
k141_29132	2081	59.88	6.13551
k141_29136	2623	58.64	6.47655
k141_29138	1475	58.98	5.95254
k141_29139	1263	53.92	5.55661
k141_29141	1301	44.73	3.44581
k141_29146	1365	57.88	3.82344
k141_29147	1529	43.75	5.6344
k141_29148	1215	51.44	4.60741
k141_29151	1447	52.73	5.46372
k141_29152	2312	50.35	4.50649
k141_29153	1243	43.60	2.97265
k141_29155	1075	56.19	5.5107
k141_29159	1353	53.07	5.60902
k141_29160	1511	46.92	5.52482
k141_29165	2065	49.93	5.70315
k141_29167	1673	54.99	4.97848
k141_29168	1152	46.01	4.14323
k141_29174	1260	47.14	6.79444
k141_29175	1258	63.99	4.98013
k141_29176	1044	46.65	3.15038
k141_29177	1188	63.55	5.27357
k141_29180	1133	62.22	5.27096
k141_29182	1390	54.17	3.18993
k141_29186	1036	59.07	5.73842
k141_29187	1008	40.08	5.04464
k141_29188	1404	61.18	4.24288
k141_29194	1692	62.06	4.99291
k141_29200	2433	50.55	5.41348
k141_29204	1296	58.72	4.37654
k141_29206	1561	54.00	5.7335
k141_29210	6809	55.44	18.5854
k141_29211	1062	41.05	3.5
k141_29215	1126	54.80	3.71314
k141_29226	1091	59.85	4.74427
k141_29228	2573	51.42	5.74543
k141_29229	7237	52.15	10.1742
k141_29231	1893	57.11	4.53513
k141_29232	1886	56.20	6.48727
k141_29236	1029	47.52	5.79106
k141_29240	1440	59.17	4.86181
k141_29241	3476	44.48	5.19246
k141_29242	1533	48.40	4.76778
k141_29246	9206	40.66	7.12861
k141_29247	1351	61.07	6.7017
k141_29251	1015	56.95	2.1931
k141_29252	1127	43.57	5.81012
k141_29254	1960	51.38	6.24133
k141_29256	2121	61.01	4.63225
k141_29260	3036	60.64	4.30369
k141_29263	2322	63.48	5.75022
k141_29265	4934	61.61	6.22578
k141_29270	1392	63.22	5.02874
k141_29276	1858	59.04	19.1189
k141_29279	2602	47.85	5.67064
k141_29283	2686	53.05	6.72822
k141_29285	1505	60.53	3.74884
k141_29287	9135	61.50	7.63952
k141_29289	1103	47.05	5.25385
k141_29293	3319	46.43	4.86924
k141_29297	1096	25.00	4.47628
k141_29298	2667	43.98	4.17773
k141_29304	1129	61.91	4.47564
k141_29307	2257	24.24	10.3336
k141_29310	1106	44.94	4.00542
k141_29312	2660	60.26	5.69737
k141_29313	2070	53.48	4.3971
k141_29318	1016	42.13	2.92618
k141_29320	3847	42.45	12.1409
k141_29324	1281	53.32	3.45355
k141_29326	1479	62.75	3.92427
k141_29329	2418	56.74	5.74897
k141_29330	1421	53.34	4.17734
k141_29333	1469	51.67	6.6113
k141_29342	2125	34.82	5.06635
k141_29346	1275	61.25	5.09098
k141_29349	1138	28.38	4.58787
k141_29350	3092	48.29	6.59056
k141_29351	1301	44.04	3.20369
k141_29352	1252	58.23	4.02716
k141_29353	1604	58.04	6.73067
k141_29359	1424	53.37	4.19312
k141_29360	1032	50.87	5.35756
k141_29364	7191	56.04	6.241
k141_29365	2807	58.82	6.53153
k141_29366	1449	44.31	2.98413
k141_29367	1182	33.67	4.76396
k141_29370	2712	58.55	6.08444
k141_29375	5034	47.16	5.21633
k141_29376	1154	70.10	3.60745
k141_29378	1058	29.11	3.53025
k141_29383	4047	38.03	4.81468
k141_29388	1634	56.24	3.90636
k141_29389	2367	49.47	5.26109
k141_29390	1245	44.90	4.78072
k141_29391	1448	43.23	7.52141
k141_29394	1908	54.04	5.38365
k141_29395	1103	47.78	5.25748
k141_29396	2102	61.61	6.51618
k141_29401	2617	47.61	5.52656
k141_29402	3661	55.04	9.4832
k141_29404	1389	48.09	3.62923
k141_29405	2742	64.04	5.53246
k141_29406	1312	43.83	19.8277
k141_29407	1157	55.40	3.60847
k141_29410	3263	41.31	4.83604
k141_29415	1516	53.83	3.42678
k141_29418	1093	56.45	3.54071
k141_29419	1699	54.86	6.35433
k141_29420	1223	63.53	5.97056
k141_29421	1281	54.49	4.06167
k141_29423	1197	68.17	4.18713
k141_29429	2683	58.78	3.70593
k141_29430	1297	55.51	16.9476
k141_29431	1830	37.65	5.97814
k141_29433	1321	55.49	4.05753
k141_29436	1297	55.20	29.7695
k141_29438	1432	52.93	4.34078
k141_29440	14640	47.88	6.77582
k141_29441	1008	65.18	5.32837
k141_29448	3595	58.05	14.5814
k141_29450	1734	52.60	4.99366
k141_29452	3653	50.86	6.07555
k141_29453	1030	47.57	3.75437
k141_29457	1274	53.61	3.94584
k141_29460	3602	43.64	6.44947
k141_29466	1372	43.59	4.24417
k141_29467	1087	40.66	5.51242
k141_29468	1689	39.37	4.67496
k141_29471	1087	55.84	5.0184
k141_29474	2139	43.62	7.97522
k141_29477	1220	51.64	4.63607
k141_29485	1279	60.83	4.17435
k141_29486	2183	49.11	8.00183
k141_29490	2167	59.30	5.91509
k141_29494	2107	54.15	6.98576
k141_29498	4133	64.26	6.83837
k141_29499	1085	36.04	4.40369
k141_29501	1409	39.89	3.71398
k141_29504	1524	52.62	6.74081
k141_29505	4009	60.16	4.8653
k141_29506	4159	57.13	8.34648
k141_29509	3952	53.42	14.6015
k141_29510	2874	40.71	3.86013
k141_29512	3398	57.74	6.51913
k141_29515	1136	62.06	6.54137
k141_29517	15603	57.23	16.0884
k141_29521	1012	71.94	2.94664
k141_29522	4007	30.20	23.6464
k141_29524	1085	53.27	3.8341
k141_29528	1117	65.89	3.5667
k141_29532	2072	45.70	5.02751
k141_29534	2781	47.39	5.87666
k141_29536	1240	32.58	3.98145
k141_29538	10693	65.08	8.03834
k141_29539	1101	47.41	3.23797
k141_29540	1905	44.25	4.78215
k141_29545	2149	42.86	4.15961
k141_29546	7689	43.05	9.3639
k141_29548	1413	61.22	5.68507
k141_29549	5393	61.43	10.1834
k141_29552	2567	51.62	5.34203
k141_29553	3566	47.20	6.12815
k141_29554	1572	56.68	5.78308
k141_29565	4309	57.69	7.41982
k141_29567	1878	48.94	4.01864
k141_29569	1289	50.35	5.88208
k141_29573	1213	58.04	5.50124
k141_29577	2103	59.87	6.49215
k141_29578	1160	50.00	3.81724
k141_29580	1288	55.20	4.28494
k141_29581	2466	58.88	3.93309
k141_29582	1364	40.32	6.78299
k141_29583	1234	70.34	2.04376
k141_29585	1073	20.41	3.75489
k141_29586	4306	43.85	5.46215
k141_29588	1596	40.16	4.11404
k141_29589	1875	56.59	5.65653
k141_29590	1116	60.13	9.08781
k141_29597	1341	54.66	4.18568
k141_29599	2193	49.52	5.77519
k141_29608	1418	36.88	4.44358
k141_29611	1182	62.94	4.93063
k141_29614	1014	43.59	4.08481
k141_29615	1845	62.60	7.9122
k141_29618	1132	53.71	90.1281
k141_29619	1092	63.92	3.95421
k141_29621	1757	45.70	4.16107
k141_29622	1865	52.60	4.23539
k141_29632	2121	52.00	5.00377
k141_29633	17110	57.87	8.71748
k141_29635	1269	62.73	5.2569
k141_29636	2353	59.75	6.23757
k141_29640	1137	42.92	2.99824
k141_29648	1525	56.59	4.20656
k141_29649	3425	40.20	4.59299
k141_29650	1175	52.60	4.32255
k141_29657	1591	61.09	5.31867
k141_29658	1114	57.81	2.67953
k141_29662	3590	62.59	7.27549
k141_29668	1639	40.70	4.37462
k141_29673	3362	49.73	3.85961
k141_29680	1915	31.12	39.1911
k141_29681	1058	24.76	3.11059
k141_29688	5352	40.66	5.66928
k141_29689	1577	26.00	4.06595
k141_29695	1616	38.37	7.28403
k141_29698	1203	69.58	3.44722
k141_29708	1506	34.53	3.07703
k141_29709	1539	52.76	3.95712
k141_29711	4417	38.47	7.19765
k141_29714	2627	56.22	5.56871
k141_29723	3390	43.66	4.61534
k141_29725	1024	52.25	4.1709
k141_29726	3267	41.84	17.6719
k141_29728	1183	51.82	4.79797
k141_29730	1185	55.78	8.43797
k141_29733	1073	38.86	5.53402
k141_29734	1984	42.69	6.68246
k141_29735	1084	56.55	5.58764
k141_29736	11354	60.39	7.483
k141_29738	1060	48.40	7.45566
k141_29739	4283	41.26	6.18468
k141_29740	1256	61.78	8.17755
k141_29741	3663	36.64	5.18946
k141_29744	2576	60.25	6.11801
k141_29754	1893	60.59	5.91284
k141_29759	1197	43.53	4.35673
k141_29760	2911	28.38	5.07558
k141_29761	3231	60.38	7.84092
k141_29763	1024	40.04	5.24609
k141_29768	1301	39.43	5.6226
k141_29771	1827	48.49	3.91735
k141_29773	2279	49.10	5.7047
k141_29774	5451	62.87	5.95946
k141_29779	1430	40.70	5.08182
k141_29780	4095	59.88	7.7072
k141_29784	1419	39.11	5.97181
k141_29792	1554	46.33	4.90154
k141_29797	5762	38.08	5.43041
k141_29802	2669	69.01	6.35407
k141_29806	1664	42.97	5.05349
k141_29809	1176	55.44	9.5051
k141_29818	1688	67.89	5.10012
k141_29825	1727	51.59	6.20672
k141_29827	2305	58.61	5.92798
k141_29835	1064	53.01	5.59023
k141_29837	5745	44.84	6.66736
k141_29859	2720	57.24	5.34669
k141_29860	4238	52.43	7.98797
k141_29864	5334	54.26	5.67904
k141_29866	2020	56.98	9.05644
k141_29869	1016	62.01	5.29724
k141_29870	10574	53.17	37.5124
k141_29871	1119	58.09	3.60232
k141_29874	1719	43.86	6.15125
k141_29875	4858	56.24	6.55928
k141_29882	1699	58.39	6.92878
k141_29885	4802	40.59	4.92607
k141_29893	1223	56.75	5.34015
k141_29894	79636	51.91	39.4475
k141_29897	1229	62.65	4.47356
k141_29901	1278	46.32	4.06573
k141_29905	8574	59.32	6.6234
k141_29907	1123	42.39	5.44524
k141_29910	2198	49.18	5.08053
k141_29911	4092	43.89	6.26564
k141_29915	1170	58.21	7.78205
k141_29918	2902	41.35	6.51482
k141_29922	1081	50.97	3.03145
k141_29924	1777	53.46	3.78841
k141_29925	2167	60.45	6.38856
k141_29927	1183	42.27	3.65004
k141_29931	1982	48.03	5.84914
k141_29934	2322	37.47	5.95736
k141_29938	1485	39.39	3.59933
k141_29939	3269	36.52	4.93178
k141_29947	1424	59.97	7.92978
k141_29948	1265	23.00	2.95889
k141_29951	1194	43.05	4.36013
k141_29955	3827	58.22	4.47426
k141_29956	1050	57.90	2.98857
k141_29959	5205	40.50	5.57502
k141_29962	3676	59.30	6.12976
k141_29963	2373	57.69	4.13906
k141_29965	1534	54.43	3.59909
k141_29975	1543	43.75	3.93325
k141_29978	1458	52.19	3.46091
k141_29980	1213	48.72	3.30833
k141_29982	3412	54.04	4.49795
k141_29983	2962	32.48	4.87373
k141_29985	1100	40.82	3.80545
k141_29986	1712	57.77	11.5935
k141_29987	3887	57.40	6.70234
k141_29993	1995	57.89	7.46617
k141_29997	2126	50.75	3.08937
k141_30003	1636	64.00	8.54462
k141_30006	1282	64.66	5.45086
k141_30010	5547	49.23	9.5037
k141_30019	1109	51.31	2.78088
k141_30026	1379	57.14	9.39159
k141_30029	2565	54.58	5.79337
k141_30032	2600	46.85	4.41308
k141_30033	2998	58.51	6.29153
k141_30035	3281	55.53	6.03353
k141_30038	1081	50.60	5.53006
k141_30041	1066	51.03	3.77298
k141_30042	10529	44.91	13.5359
k141_30045	2693	36.76	5.80728
k141_30046	1908	49.16	3.52568
k141_30048	1006	38.87	6.02684
k141_30051	2485	52.27	4.28974
k141_30053	1663	63.56	3.83403
k141_30059	18499	63.70	7.74512
k141_30061	1856	58.94	5.61045
k141_30063	1726	67.79	8.03476
k141_30071	1144	71.33	3.63199
k141_30074	1209	60.22	6.67246
k141_30075	1145	39.13	5.72052
k141_30076	2155	62.32	6.33179
k141_30078	1901	52.66	11.1983
k141_30080	1103	59.29	3.73255
k141_30084	2331	62.16	6.17632
k141_30086	1593	53.61	4.28625
k141_30089	1126	57.46	5.29751
k141_30094	1220	56.39	3.5418
k141_30098	1079	62.00	4.65616
k141_30099	1163	46.95	5.76354
k141_30100	2246	63.58	5.41852
k141_30101	1353	36.14	13.9645
k141_30104	2361	63.02	8.98475
k141_30106	1714	42.94	4.43991
k141_30107	1012	48.42	5.7085
k141_30109	5375	46.27	6.09247
k141_30110	2988	58.87	6.56258
k141_30111	1782	54.88	5.23401
k141_30112	2207	51.61	4.9266
k141_30119	2921	61.14	6.35638
k141_30122	2490	51.85	4.65622
k141_30129	1305	29.81	3.28889
k141_30130	1965	53.33	5.23053
k141_30132	1063	53.25	3.34055
k141_30133	1221	55.77	3.89025
k141_30135	2670	47.49	4.12135
k141_30136	2659	38.77	6.01279
k141_30142	2473	46.26	5.39102
k141_30143	6294	52.24	5.51192
k141_30153	1073	47.34	2.33364
k141_30155	4199	40.99	6.04906
k141_30156	1398	71.03	6.1166
k141_30157	1285	47.86	5.45136
k141_30160	1365	50.55	2.95604
k141_30163	1385	50.97	5.06931
k141_30167	1089	62.99	3.94215
k141_30168	1240	49.76	5.04113
k141_30169	4712	60.10	7.41002
k141_30181	1495	49.83	3.36321
k141_30188	1289	58.42	4.25369
k141_30195	1452	42.29	3.24174
k141_30196	5815	61.39	6.77334
k141_30203	18108	52.18	7.65562
k141_30206	1522	49.87	2.65046
k141_30209	2731	59.69	6.18931
k141_30210	1225	60.57	5.70122
k141_30213	2113	33.65	5.79035
k141_30214	2884	53.29	4.71325
k141_30216	1812	49.28	6.33885
k141_30221	1229	55.74	5.2026
k141_30227	1091	20.71	3.13932
k141_30237	1455	48.59	4.24399
k141_30240	3977	56.17	5.38295
k141_30243	7623	48.07	7.40889
k141_30244	1782	45.62	4.1055
k141_30249	3202	49.44	4.34822
k141_30254	1035	44.25	6.21256
k141_30255	7534	63.17	6.97982
k141_30257	1445	42.56	4.23945
k141_30259	1861	52.34	3.74852
k141_30263	1017	55.26	3.91937
k141_30264	1298	59.94	3.31433
k141_30265	1588	36.15	5.3495
k141_30270	2253	43.81	6.59166
k141_30272	1461	45.45	5.0089
k141_30277	2237	51.05	4.16898
k141_30280	1001	59.24	3.27872
k141_30286	1037	53.33	4.32883
k141_30294	4509	58.08	5.88778
k141_30297	1394	52.37	5.44978
k141_30302	1545	62.46	5.66861
k141_30309	1156	68.69	2.31661
k141_30315	1064	60.34	3.21898
k141_30316	1213	64.47	4.16406
k141_30319	2277	61.48	5.2657
k141_30323	24627	48.18	37.4336
k141_30327	1859	37.65	4.53631
k141_30328	2132	48.92	4.32692
k141_30329	37632	54.56	36.6424
k141_30333	1192	23.41	3.25755
k141_30335	2293	59.53	5.77148
k141_30336	2146	61.32	16.061
k141_30338	2462	54.26	7.06661
k141_30339	2257	65.80	5.27913
k141_30342	1548	65.18	6.62855
k141_30343	1626	57.93	4.40283
k141_30346	1929	44.84	5.324
k141_30352	1976	56.17	6.26822
k141_30353	1534	64.86	5.22425
k141_30367	2022	44.46	9.2814
k141_30374	1181	55.38	3.86876
k141_30383	1041	42.56	5.45341
k141_30387	2459	38.02	5.69988
k141_30391	2395	54.74	6.14864
k141_30393	1489	54.60	4.4634
k141_30396	3546	44.98	4.50423
k141_30402	1075	62.51	5.25953
k141_30407	1143	54.68	6.79003
k141_30409	1562	50.45	5.40845
k141_30410	1515	58.88	4.50429
k141_30411	5555	49.59	11.5759
k141_30416	1001	25.47	3.42557
k141_30421	1555	44.63	4.31447
k141_30422	4638	50.15	8.06619
k141_30424	2364	53.60	6.28553
k141_30425	1549	48.93	10.9677
k141_30433	5808	59.40	6.0761
k141_30436	1930	45.85	3.9171
k141_30438	1043	64.14	3.57526
k141_30439	1012	56.62	4.52866
k141_30440	5465	32.68	5.37566
k141_30445	6321	65.39	7.51985
k141_30447	1877	59.62	5.31167
k141_30448	1319	57.16	6.33207
k141_30456	1416	63.91	4.74435
k141_30458	1158	59.50	4.44128
k141_30462	2308	52.12	6.2383
k141_30464	1875	40.16	5.69653
k141_30467	3433	50.04	5.08768
k141_30471	1071	41.46	5.86275
k141_30474	1300	46.46	3.66538
k141_30477	1036	60.62	5.04537
k141_30481	1236	48.87	3.82848
k141_30482	2786	74.52	4.70567
k141_30483	1105	54.57	2.15385
k141_30488	2236	58.68	7.13372
k141_30493	5396	39.64	5.75167
k141_30496	1096	46.53	5.18522
k141_30504	1717	46.01	5.80664
k141_30506	1894	59.45	3.92661
k141_30508	1762	40.75	4.9143
k141_30509	1535	50.88	5.05603
k141_30511	4905	55.82	7.74434
k141_30515	1506	47.68	4.99203
k141_30516	2146	44.22	7.68826
k141_30520	1709	61.73	5.37917
k141_30522	1401	44.54	3.82655
k141_30523	1191	59.87	6.9555
k141_30535	1282	47.58	3.23947
k141_30538	1686	61.09	5.74437
k141_30540	4007	60.24	5.30946
k141_30543	3428	46.50	4.87602
k141_30544	6048	38.24	6.00347
k141_30550	1690	50.65	4.14201
k141_30551	3454	46.32	7.24957
k141_30552	3303	48.96	4.68756
k141_30556	1016	57.78	5.29232
k141_30557	3941	62.60	6.50038
k141_30558	1292	60.45	3.69118
k141_30560	1109	42.47	4.18124
k141_30561	1166	59.61	5.6235
