ID	X	Y	Length	GC	Coverage	ORFs	SSUs	Reads	Classified	Organism	CONCOCT	MaxBin	MetaBAT	Phylum	Class	Order	Family	Genus	Virulence	Resistance	Plasmid	Virus
8708	9.123002	29.534412	2035	28.8	12.635	1	0	188	0.0		C24											
8709	-13.444521	17.565971	2035	37.15	16.029	1	0	227	100.0	Clostridiales	C11			Firmicutes	Clostridia	Clostridiales						
8710	-6.466396	12.430276	2035	36.36	19.43	2	0	289	93.772	Dorea longicatena	C8	A25		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
8711	24.490243	0.983904	2035	45.36	14.526	2	0	203	99.015	Streptococcus	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8712	2.440193	3.495424	2035	38.97	11.991	2	0	172	100.0	Escherichia coli	C33	A25		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG000857,VFG000858		117411	
8713	-17.130433	-7.106733	2035	44.82	6.225	2	0	99	52.525	Ruminococcus sp. JC304	C9	A33										
8714	-3.547394	31.20506	2034	31.37	10.813	1	0	163	14.724	Firmicutes	C3	A19										
8715	-27.370447	-7.789972	2034	43.31	10.172	2	0	155	81.29	Clostridiales	C26	A33		Firmicutes	Clostridia	Clostridiales						
8716	-25.910068	-0.608552	2533	40.74	6.082	2	0	117	100.0	Blautia obeum	C9	A20	B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8717	-0.433259	-17.71412	2033	46.38	6.214	2	0	91	2.198	Faecalibacterium prausnitzii	C17	A21										
8718	7.05378	32.977621	2033	27.74	11.273	3	0	165	0.0		C24	A17										
8719	7.683657	34.277763	2033	28.09	9.455	3	0	136	9.559	Terrisporobacter glycolicus	C24											
8720	-30.341622	-13.761144	2033	43.97	6.668	3	0	95	100.0	Firmicutes bacterium CAG:56	C9	A33		Firmicutes								
8721	19.081762	-6.89797	3197	46.04	9.607	4	0	223	0.0		C23	A32										
8722	5.045902	34.351292	2033	24.05	12.64	1	0	176	0.568	Peptostreptococcaceae bacterium VA2	C24	A27										
8723	-14.27449	0.267085	2033	41.37	6.95	4	0	98	9.184	Ruminococcus obeum CAG:39	C9	A20										
8724	-2.804252	-27.740372	2033	45.5	9.679	1	0	138	100.0	Escherichia coli	C33			Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			19725	
8725	3.792233	-1.730191	2033	37.92	15.01	1	0	213	100.0	Escherichia coli	C33	A25		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8726	-2.944288	8.625763	2033	37.78	10.248	2	0	147	99.32	Dorea	C9	A25		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
8727	-17.999853	4.725421	2032	39.76	10.422	1	0	148	2.703	Blautia sp. CAG:237	C9	A20										
8728	-23.833465	-0.093889	2032	41.78	9.444	2	0	136	1.471	Blautia sp. CAG:237	C9											
8729	0.566453	3.347764	2032	41.73	46.013	2	0	645	99.69	Eubacterium hallii CAG:12	C5	A11		Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
8730	-20.76064	-4.976378	2032	44.73	151.959	2	0	2146	99.907	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8731	-17.164994	2.417311	2032	39.27	167.715	3	0	2339	100.0	Ruminococcus	C30	A3		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8732	-23.833089	-3.437034	2032	44.49	132.512	2	0	1861	99.785	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8733	-2.64492	-16.460426	2031	49.63	10.483	3	0	153	100.0	Clostridiales	C9	A21		Firmicutes	Clostridia	Clostridiales						
8734	-25.273177	13.19063	2031	36.48	9.149	1	0	134	0.0		C9											
8735	8.797425	30.509132	2031	30.18	7.24	1	0	112	100.0	Clostridium sp. JCC	C24	A26		Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium				
8736	-15.76222	2.95633	2031	39.09	9.511	1	0	141	48.936	Lachnospiraceae	C9	A20										
8737	-22.91184	-5.070256	2030	43.69	9.686	1	0	140	100.0	Clostridiales	C9	A33		Firmicutes	Clostridia	Clostridiales						
8738	17.90216	-5.479753	2030	40.54	10.433	1	0	150	0.0		C23											
8739	-20.301291	-11.150677	2030	42.51	11.336	2	0	165	100.0	Clostridiales	C9			Firmicutes	Clostridia	Clostridiales						
8740	11.575542	2.638751	2030	42.27	11.77	2	0	165	4.848	Mogibacterium sp. CM50	C1	A34										
8741	17.869516	-30.540811	2030	59.56	8.266	1	0	117	100.0	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8742	25.795253	14.506342	2030	42.81	30.659	2	0	444	100.0	Streptococcus	C12	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8743	-13.512252	-1.77385	2029	41.65	11.074	1	0	164	98.171	Clostridiales	C9			Firmicutes	Clostridia	Clostridiales						
8744	-26.850413	1.663161	2029	40.96	150.842	1	0	2123	100.0	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8745	15.603723	-26.591949	2029	57.52	8.761	1	0	132	100.0	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8746	-18.428867	29.537105	2028	34.81	10.11	1	0	140	100.0	Firmicutes bacterium CAG:41	C29	A24		Firmicutes								
8747	-5.710899	-25.005655	2028	56.56	22.56	1	0	315	100.0	Escherichia coli	C25	A13		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8748	4.862323	-26.220434	2028	54.59	8.693	3	0	137	0.73	Subdoligranulum variabile	C28	A13										
8749	-18.246539	-3.353728	2028	41.27	178.275	1	0	2518	100.0	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8750	-23.670268	-11.904222	2028	46.2	7.134	2	0	107	70.093	Blautia sp. CAG:237	C9	A22										
8751	4.190771	6.664467	2028	39.4	6.427	1	0	90	100.0	Escherichia coli	C20	A31		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				YP_004934080
8752	-7.472439	-37.187818	2028	54.78	33.165	1	0	471	100.0	Escherichia coli	C20	A9		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8753	19.10588	8.171889	2028	39.84	9.069	1	0	134	100.0	Streptococcus salivarius	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8754	-12.868172	14.4451	2027	37.35	11.852	2	0	179	100.0	Clostridiales	C11	A30		Firmicutes	Clostridia	Clostridiales						
8755	-18.728612	-5.613799	2027	43.51	80.088	5	0	1124	100.0	Ruminococcus	C30			Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8756	-17.221141	-16.447289	2027	45.19	6.095	2	0	88	100.0	Dorea	C9			Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
8757	14.334269	1.14354	2026	45.51	3.73	3	0	56	100.0	Prevotella sp. CAG:891	C1	A34		Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella				
8758	26.013612	7.844043	2026	40.28	7.015	2	0	100	98.0	Streptococcus australis	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8759	11.146343	30.579386	2026	29.81	12.297	2	0	178	3.371	Clostridiales	C24	A17										
8760	23.814563	-6.230538	2025	48.05	10.498	2	0	149	0.0		C23	A32										
8761	10.495162	2.527283	2025	41.04	12.313	1	0	177	1.13	Mogibacterium timidum	C1	A34										
8762	6.234304	31.387102	2025	29.68	13.097	1	0	193	0.0		C24	A26										
8763	25.154158	12.727029	2024	41.8	13.787	2	0	200	100.0	Streptococcus parasanguinis	C15			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8764	29.542772	-16.609707	2024	68.28	8.897	1	0	134	98.507	Actinobacteria	C10			Actinobacteria								
8765	11.952511	31.253062	2024	30.39	10.202	1	0	155	3.226	Peptostreptococcaceae bacterium VA2	C24	A26										
8766	-1.32418	14.61723	2024	33.99	12.724	4	0	195	5.128	Firmicutes	C8	A25										
8767	-11.717182	-14.033121	2024	47.78	79.283	1	0	1118	100.0	Ruminococcus sp. 5_1_39BFAA	C30	A7		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8768	-6.472308	-2.273317	2024	41.35	11.277	1	0	159	8.805	Blautia sp. CAG:237	C9	A20										
8769	-22.313976	-11.389119	2024	46.44	192.626	1	0	2688	100.0	Blautia wexlerae	C30	A3		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8770	-22.666783	30.039895	5449	37.99	10.308	6	0	404	99.01	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								
8771	6.958574	-11.239679	2024	47.23	10.341	1	0	150	100.0	Prevotella sp. CAG:891	C33	A21		Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella				
8772	-1.537983	30.489172	2024	25.05	9.877	2	0	142	9.155	Clostridium sp. JCC	C24	A27										
8773	6.399623	30.369896	2023	28.92	20.749	2	0	325	100.0	Clostridium	C24	A17		Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium				NP_757024
8774	12.935082	-13.059303	2023	51.51	35.721	2	1	548	92.883	Clostridiales	C16	A9		Firmicutes	Clostridia	Clostridiales						
8775	11.121235	-17.730809	2022	48.37	44.009	2	0	658	100.0	Enterobacteriaceae	C20	A9		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			RF0027	158566	
8776	32.584287	3.727055	2021	45.67	7.42	1	0	103	100.0	Streptococcus australis	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8777	-19.696562	31.023396	2021	38.74	9.75	1	0	138	100.0	Firmicutes bacterium CAG:41	C29	A24		Firmicutes								
8778	-21.240607	-6.494254	2021	44.78	169.486	3	0	2380	99.958	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8779	32.162021	-22.672689	2021	67.99	10.794	1	0	157	99.363	Adlercreutzia equolifaciens	C10	A23		Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia				
8780	30.294834	-16.095681	2020	68.71	8.324	2	0	117	100.0	Actinomyces	C10	A23		Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces				
8781	-16.553138	-8.060358	2020	43.27	270.626	1	0	3778	100.0	Clostridiales	C30	A2		Firmicutes	Clostridia	Clostridiales						
8782	34.05875	3.277034	2020	44.8	24.599	2	0	345	100.0	Streptococcus parasanguinis	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8783	-21.717387	8.997543	2020	38.42	7.219	2	0	113	0.0		C9											
8784	-9.37885	-8.707615	2019	44.43	9.206	1	0	142	0.0		C9	A33										
8785	-18.758135	-7.217561	2019	44.77	74.369	1	0	1045	99.904	Clostridiales	C30	A7		Firmicutes	Clostridia	Clostridiales						
8786	-0.016932	-0.20828	2019	40.37	36.204	2	0	536	99.627	Clostridiales	C8			Firmicutes	Clostridia	Clostridiales					133224	
8787	-24.437157	-8.414786	2019	42.05	78.433	1	0	1103	100.0	Ruminococcus sp. 5_1_39BFAA	C30			Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8788	30.525631	12.593368	2019	47.15	31.549	2	0	442	100.0	Streptococcus parasanguinis	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8789	-37.457009	-6.224092	2018	44.75	11.253	2	0	163	1.227	Roseburia sp. CAG:471	C9	A22										
8790	10.572008	27.550573	2018	31.86	17.652	2	0	243	62.963	Terrisporobacter othiniensis	C24	A26										
8791	17.887493	-21.759425	2018	55.25	6.131	1	0	91	95.604	Actinomyces sp. S6-Spd3	C17	A29		Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces				
8792	-4.798314	20.972721	2017	32.77	7.464	1	0	109	0.0		C8	A25										
8793	3.249937	-16.800706	2017	51.46	25.529	2	0	365	100.0	Clostridiales	C21	A21		Firmicutes	Clostridia	Clostridiales						
8794	-16.594734	17.493898	3663	34.75	9.094	4	0	232	100.0	Clostridium sp. SS2/1	C11	A25	B27	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium				
8795	-25.579322	-7.493167	2017	43.33	12.626	1	0	184	96.196	Clostridiales	C9	A33		Firmicutes	Clostridia	Clostridiales						
8796	19.099209	-7.671775	2017	45.07	10.686	2	0	150	0.0		C23	A32										
8797	-22.471769	-11.392039	2017	46.6	21.218	1	0	301	92.027	Blautia obeum	C9	A22		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8798	-2.188319	30.004744	2017	31.14	8.99	3	0	136	100.0	bacterium LF-3	C3	A19										
8799	-20.203881	-8.016438	2016	42.26	248.995	2	0	3491	99.885	Clostridiales	C30	A2		Firmicutes	Clostridia	Clostridiales						
8800	-19.529301	-0.629111	2016	39.43	54.612	3	0	764	45.55	Ruminococcus	C30	A6										
8801	-19.08564	3.730798	2016	41.82	85.351	1	0	1184	99.831	Clostridiales	C30	A5		Firmicutes	Clostridia	Clostridiales						
8802	-11.351779	-8.945884	2016	43.25	7.546	1	0	110	0.0		C9	A33										
8803	-1.055367	-16.139549	2016	45.44	129.283	2	0	1808	98.949	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8804	-13.272904	13.282712	2016	38.99	10.441	3	0	148	100.0	Lachnospiraceae	C11	A30		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			RF0165		
8805	-22.378269	-12.708548	2016	44.15	112.75	2	0	1571	100.0	Blautia wexlerae	C30			Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8806	-13.640667	5.891573	2016	41.12	14.648	2	0	206	93.204	Clostridiales	C9	A20		Firmicutes	Clostridia	Clostridiales						
8807	20.846955	-15.296129	2015	54.64	11.332	2	0	160	100.0	Bifidobacterium catenulatum	C17			Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium				
8808	-10.062629	-1.813366	2015	40.1	9.6	1	0	141	94.326	Clostridiales	C9	A20		Firmicutes	Clostridia	Clostridiales						
8809	19.981095	12.672434	2015	39.85	10.775	2	0	150	100.0	Streptococcus salivarius	C12	A28		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8810	-14.288197	13.686905	2987	38.97	9.035	4	0	191	98.953	Clostridiales	C11	A30	B28	Firmicutes	Clostridia	Clostridiales						
8811	10.780829	31.291872	2683	32.31	11.094	3	0	211	0.0		C18	A26	B29									
8812	-16.469501	-0.37872	2014	40.42	7.892	2	0	116	100.0	Clostridiales	C9			Firmicutes	Clostridia	Clostridiales						NP_312084
8813	-26.987529	-14.958862	2014	44.94	12.91	2	0	193	23.316	Blautia sp. CAG:237	C9	A33										
8814	6.961491	-31.640432	2013	61.25	20.92	3	0	293	87.031	Subdoligranulum variabile	C25			Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum				
8815	5.183305	29.933969	2013	28.22	14.916	1	0	210	28.095	Terrisporobacter	C24	A27										
8816	-7.940773	7.75407	2013	38.35	7.765	3	0	109	0.0		C9											
8817	-15.976364	-14.446797	2013	43.72	219.296	3	0	3044	100.0	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8818	5.501842	30.492342	2012	26.64	11.182	2	0	166	6.024	Clostridium	C24	A27										
8819	32.964342	-0.037739	2012	46.72	11.278	1	0	161	93.789	Streptococcus australis	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8820	-11.551987	14.670951	2012	38.62	9.955	1	0	154	94.805	Lachnospiraceae	C11	A30		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8821	-11.36993	12.139522	2011	38.54	7.126	1	0	99	100.0	Clostridiales	C11			Firmicutes	Clostridia	Clostridiales						
8822	-27.528971	-10.993317	2011	42.67	8.741	2	0	121	20.661	Blautia	C9	A33										
8823	18.56477	11.097625	2011	39.93	7.053	2	0	104	100.0	Streptococcus	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8824	-20.330006	-19.055754	2011	45.05	10.955	1	0	150	100.0	Clostridiales	C9	A33		Firmicutes	Clostridia	Clostridiales						
8825	13.610114	-25.807978	2011	54.1	7.643	2	0	111	90.09	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8826	-18.946228	-3.005518	2010	41.89	121.817	2	0	1698	99.764	Ruminococcus	C30	A3		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8827	-3.122354	-16.920705	2010	47.16	5.859	1	0	84	0.0		C9	A21										
8828	-12.310547	-4.710155	2010	41.39	104.594	2	0	1453	96.284	Ruminococcus sp. JC304	C30	A5		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8829	-20.771	32.371505	2010	38.16	8.032	4	0	110	100.0	Firmicutes bacterium CAG:41	C29	A24		Firmicutes								
8830	-12.375648	2.877822	2010	39.8	145.949	2	0	2019	100.0	Ruminococcus sp. 5_1_39BFAA	C30	A3		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8831	14.689749	-28.740843	2010	60.05	10.619	2	0	150	100.0	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				YP_009015381
8832	15.095477	11.649692	2010	37.21	6.255	3	0	89	100.0	Streptococcus australis	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8833	-17.796018	-4.034807	2010	42.24	138.162	2	0	1911	100.0	Ruminococcus sp. CAG:9	C26	A3		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8834	31.224757	-15.475506	2009	69.99	25.215	2	0	359	32.869	Actinobacteria	C10	A12										
8835	-20.031123	-10.085918	2009	42.86	9.858	1	0	135	0.0		C9											
8836	17.783975	-27.788876	2009	58.14	13.907	2	0	193	96.891	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8837	19.112087	-28.161733	2009	58.44	12.438	2	0	177	100.0	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				YP_004322601
8838	7.285809	35.083126	2008	24.9	7.013	2	0	104	7.692	Terrisporobacter glycolicus	C24	A27										
8839	-31.290312	-10.213509	2008	45.02	12.642	1	0	176	0.0		C9	A33										
8840	16.764532	-25.680493	2008	54.03	12.381	4	0	173	90.751	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8841	16.19771	-20.424184	2008	52.99	5.12	3	0	80	37.5	Actinomyces sp. oral taxon 172	C17											
8842	-21.993078	30.942587	2655	34.27	8.56	2	0	170	95.294	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								
8843	15.457457	-29.523429	2008	59.71	11.417	2	0	163	99.387	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8844	15.816282	1.092273	2008	43.87	32.284	1	0	475	2.105	Lactobacillus brevis	C16	A18										
8845	3.341693	-20.067237	2008	54.93	14.65	2	0	227	100.0	Clostridiales	C25	A13		Firmicutes	Clostridia	Clostridiales						
8846	2.313191	11.271991	2007	38.42	6.067	2	0	88	100.0	Bacilli	C8	A31		Firmicutes	Bacilli							
8847	-5.282492	19.158656	2007	35.77	16.478	2	0	225	18.667	Lachnospiraceae	C8	A25										
8848	16.565881	-15.421025	2007	52.27	7.689	2	0	110	0.0		C16	A21										
8849	26.11132	-16.99773	2007	63.23	10.707	2	0	159	100.0	Actinomyces	C17			Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces				
8850	-19.768368	30.609114	2007	36.32	9.751	4	0	135	100.0	Firmicutes bacterium CAG:41	C29	A24		Firmicutes								
8851	22.843379	13.191998	2007	42.3	7.853	1	0	123	100.0	Streptococcus	C15	A28		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8852	34.167614	1.058885	2007	48.18	14.084	1	0	196	100.0	Streptococcus	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8853	-3.741967	0.141529	2007	41.7	9.279	3	0	138	44.203	Clostridiales	C9											
8854	-10.161574	6.175272	2006	40.13	7.45	0	0	105	51.429	Veillonella sp. oral taxon 158	C9	A30										
8855	-22.809226	-9.006014	2756	43.9	13.832	2	0	278	82.014	Clostridiales	C26	A22	B24	Firmicutes	Clostridia	Clostridiales						
8856	11.092641	32.960794	2006	29.76	12.271	1	0	171	42.69	Clostridium	C24	A26										
8857	4.938465	32.928353	2005	24.59	11.048	2	0	152	0.0		C24	A27										
8858	6.628922	34.587337	2005	24.14	6.2	2	0	96	0.0		C24	A27										
8859	-2.611962	20.680765	2005	31.62	8.082	4	0	114	100.0	Anaerostipes hadrus	C3	A25		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes				
8860	-16.126914	-24.740023	2005	51.52	7.104	3	0	109	82.569	Blautia sp. CAG:37	C9	A21		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8861	-15.885012	-8.510188	2005	44.24	171.224	2	0	2365	98.478	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8862	-13.638102	15.966046	2005	37.46	8.983	2	0	132	100.0	Clostridiales	C11	A30		Firmicutes	Clostridia	Clostridiales						
8863	-20.821324	-8.006463	2005	41.8	8.327	3	0	116	100.0	Dorea	C9	A20		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
8864	-19.327243	-4.62981	2004	42.96	122.217	2	0	1802	99.445	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8865	11.313115	2.462357	2004	41.52	5.318	2	0	74	20.27	Mogibacterium sp. CM50	C1	A34										
8866	11.394676	1.027077	2004	44.26	6.104	1	0	86	0.0		C1	A34										
8867	24.812568	11.820367	2003	40.34	9.027	1	0	129	100.0	Streptococcus	C15			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8868	-12.797378	12.274306	2003	38.94	10.828	3	0	153	100.0	Lachnospiraceae	C11	A30		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8869	2.674545	21.812303	2003	30.3	14.593	2	0	212	100.0	bacterium LF-3	C3	A19										
8870	-21.203733	-6.246643	2002	43.56	175.453	4	0	2435	100.0	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8871	5.700926	32.661312	2002	25.47	11.859	3	0	167	0.0		C24	A27										
8872	-8.457935	2.338862	2002	39.81	12.148	3	0	166	99.398	Clostridiales	C8	A20		Firmicutes	Clostridia	Clostridiales						
8873	-18.517229	28.462482	2002	33.02	8.494	1	0	129	100.0	Firmicutes	C29			Firmicutes								
8874	28.257684	10.149478	2002	41.06	11.164	2	0	152	100.0	Streptococcus parasanguinis	C12			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8875	4.414349	34.28796	2002	22.33	9.547	1	0	131	3.053	Clostridium sp. JCC	C24	A27										
8876	14.092554	14.745685	2002	34.87	10.7	1	0	165	99.394	Streptococcus	C12	A25		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8877	15.110986	12.305062	2001	38.43	9.979	2	0	150	100.0	Streptococcus	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8878	-13.514591	4.122336	2001	38.98	8.953	4	0	126	88.889	Blautia obeum	C9	A20		Firmicutes	Clostridia	Clostridiales						
